Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581738532269,-0.0018310547,-0.00091552734,0.00018310547,SITTING
1581738532289,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532309,-0.00076293945,0.0001373291,0.00018310547,SITTING
1581738532329,-0.00076293945,-0.00091552734,0.0012512207,SITTING
1581738532348,-0.00076293945,-0.00091552734,0.0012512207,SITTING
1581738532369,-0.0018310547,-0.00091552734,0.00018310547,SITTING
1581738532389,0.00030517578,0.0001373291,-0.00088500977,SITTING
1581738532411,0.00030517578,0.0001373291,0.00018310547,SITTING
1581738532442,-0.00076293945,0.0001373291,0.00018310547,SITTING
1581738532447,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532480,0.00030517578,-0.0019836426,0.00018310547,SITTING
1581738532487,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532507,0.00030517578,0.0001373291,0.0012512207,SITTING
1581738532527,-0.00076293945,0.0001373291,0.00018310547,SITTING
1581738532548,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532568,-0.00076293945,0.0001373291,0.00018310547,SITTING
1581738532589,-0.00076293945,0.0001373291,0.0012512207,SITTING
1581738532610,-0.00076293945,0.0001373291,0.0012512207,SITTING
1581738532642,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532647,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532680,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532687,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532706,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532726,-0.00076293945,-0.0019836426,0.00018310547,SITTING
1581738532747,-0.00076293945,-0.00091552734,-0.00088500977,SITTING
1581738532766,-0.00076293945,-0.00091552734,-0.00088500977,SITTING
1581738532788,-0.00076293945,-0.0019836426,0.00018310547,SITTING
1581738532810,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532840,-0.00076293945,-0.0019836426,0.00018310547,SITTING
1581738532854,0.00030517578,0.0001373291,0.00018310547,SITTING
1581738532886,0.00030517578,-0.00091552734,0.00018310547,SITTING
1581738532887,0.00030517578,-0.00091552734,0.0012512207,SITTING
1581738532905,-0.00076293945,0.0001373291,0.0012512207,SITTING
1581738532924,-0.00076293945,-0.00091552734,0.00018310547,SITTING
1581738532947,0.00030517578,0.0001373291,0.0012512207,SITTING
