Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581740163929,1.6115112,-3.5652924,2.9195404,RUNNING
1581740163949,2.4823608,-5.2398987,3.7317963,RUNNING
1581740163969,2.8424225,-6.853241,3.801056,RUNNING
1581740163988,3.663742,-6.5400543,3.1778717,RUNNING
1581740164019,6.7141266,-3.7479858,1.5794373,RUNNING
1581740164028,8.834,-3.174881,3.1096954,RUNNING
1581740164049,6.845688,-2.6102905,5.0516663,RUNNING
1581740164068,3.36174,-3.188202,5.654068,RUNNING
1581740164118,5.5971985,-3.208435,2.6186066,RUNNING
1581740164137,8.259293,-1.6073456,0.8215027,RUNNING
1581740164157,6.308792,-0.7838898,0.39006042,RUNNING
1581740164176,1.2967224,-0.01902771,-0.90849304,RUNNING
1581740164197,-4.7582397,0.21852112,-3.170044,RUNNING
1581740164216,-7.406479,-0.13726807,-4.821213,RUNNING
1581740164236,-5.317505,0.5626068,-5.4912567,RUNNING
1581740164258,-2.2133179,2.4886017,-5.255829,RUNNING
1581740164287,-2.1802979,3.5410767,-4.841446,RUNNING
1581740164297,-5.094864,3.496338,-5.480606,RUNNING
1581740164316,-8.397186,2.6473236,-6.8398895,RUNNING
1581740164336,-10.291229,3.561325,-7.172241,RUNNING
1581740164356,-9.486954,3.865982,-4.384445,RUNNING
1581740164376,-6.8695984,2.6111145,-1.3473816,RUNNING
1581740164398,-4.6911316,1.8856659,-0.5899811,RUNNING
1581740164418,-3.1166687,1.248642,-0.8222046,RUNNING
1581740164468,-1.8117218,1.1293182,-1.1662903,RUNNING
1581740164469,-1.1192932,0.6680603,-0.17771912,RUNNING
1581740164483,-1.0308838,0.28137207,0.9472046,RUNNING
1581740164504,-1.2716217,-0.13833618,1.3892822,RUNNING
1581740164514,-1.1683044,-0.70718384,1.8111267,RUNNING
1581740164534,-0.9707031,-1.1151886,1.8878326,RUNNING
1581740164554,0.12547302,-3.2590332,2.7906494,RUNNING
1581740164574,1.909256,-4.829239,3.9033203,RUNNING
1581740164595,3.3926392,-5.1402893,3.6897278,RUNNING
1581740164614,3.4687958,-6.0063477,2.8566895,RUNNING
1581740164649,3.4480286,-6.475601,2.3283234,RUNNING
1581740164653,5.7426147,-5.1711884,2.1434937,RUNNING
1581740164690,8.680603,-5.387436,3.868164,RUNNING
1581740164698,8.490463,-4.623642,5.0372925,RUNNING
1581740164733,5.829956,-3.6324158,4.232483,RUNNING
1581740164753,5.1370087,-3.4917908,2.5759888,RUNNING
1581740164773,6.3631287,-2.5309296,1.6630554,RUNNING
1581740164795,6.3109283,-0.90852356,0.48806763,RUNNING
1581740164814,2.1052551,-0.07015991,-1.1833344,RUNNING
1581740164832,-3.792038,-0.56443787,-2.9442139,RUNNING
1581740164863,-6.899414,-1.0928192,-5.1343994,RUNNING
1581740164892,-6.2836914,-0.08401489,-6.78981,RUNNING
1581740164892,-4.3236084,2.2158966,-6.7014008,RUNNING
1581740164911,-3.7025604,3.6774445,-6.349869,RUNNING
1581740164931,-5.921509,3.593277,-7.8412323,RUNNING
1581740164951,-11.082718,3.925644,-9.576553,RUNNING
1581740164970,-14.403137,2.922165,-5.7799377,RUNNING
1581740164990,-9.207855,1.8611603,-0.117004395,RUNNING
1581740165012,-0.8401947,2.749588,1.6215057,RUNNING
1581740165031,1.7398682,2.4161682,1.2923431,RUNNING
1581740165062,0.9334717,1.9613037,0.7053833,RUNNING
1581740165086,-0.105163574,1.523468,0.33787537,RUNNING
1581740165090,-1.1725616,0.74050903,0.27928162,RUNNING
1581740165110,-1.499588,-0.041397095,0.4507904,RUNNING
1581740165141,0.10575867,-1.0534058,0.94400024,RUNNING
1581740165160,-0.06895447,-1.3181152,1.2774353,RUNNING
1581740165179,-0.5286102,-2.5469055,2.4391022,RUNNING
1581740165201,0.5409241,-4.0446625,2.594635,RUNNING
1581740165220,3.7681427,-5.2207184,1.7615967,RUNNING
1581740165241,7.165802,-4.016968,2.4337769,RUNNING
1581740165293,7.102417,-2.7439728,4.3992004,RUNNING
1581740165293,4.4158173,-4.4255066,5.124634,RUNNING
1581740165298,3.502884,-4.4095154,5.1763,RUNNING
1581740165318,5.065628,-2.953308,5.050598,RUNNING
1581740165367,5.6866913,-1.9514313,2.8854523,RUNNING
1581740165388,4.5436554,-1.5040131,1.2444153,RUNNING
1581740165408,3.1076813,-1.0427551,0.52108765,RUNNING
1581740165429,1.3425293,-0.19374084,-0.12339783,RUNNING
1581740165451,-0.74964905,0.45288086,-0.9425812,RUNNING
1581740165486,-2.932373,0.7106781,-2.4350128,RUNNING
1581740165492,-3.6418457,0.43370056,-3.9966888,RUNNING
1581740165522,-3.0666046,0.54130554,-4.843582,RUNNING
1581740165526,-3.092163,1.4041595,-4.939453,RUNNING
1581740165547,-4.8328094,2.32135,-5.116287,RUNNING
1581740165566,-7.6525574,2.8806152,-6.4276276,RUNNING
1581740165587,-10.221985,3.7956848,-7.482239,RUNNING
1581740165607,-12.485672,4.2558746,-4.758362,RUNNING
1581740165627,-10.761002,3.2502594,-0.8797302,RUNNING
1581740165649,-4.84346,2.3852692,1.129364,RUNNING
1581740165681,-0.05935669,2.1157532,1.4659882,RUNNING
1581740165702,1.3329468,2.1509094,0.7341461,RUNNING
1581740165706,0.46368408,1.5671539,0.44119263,RUNNING
1581740165725,-1.09906,0.78204346,0.3612976,RUNNING
1581740165746,-2.1078644,-0.18946838,0.348526,RUNNING
1581740165764,-0.034851074,-0.8882904,0.7480011,RUNNING
1581740165785,0.42533875,-0.88243103,0.7511902,RUNNING
1581740165805,1.1385345,-1.2201233,0.80552673,RUNNING
1581740165826,0.716156,-2.3855133,1.1943512,RUNNING
1581740165847,0.24264526,-4.2502747,1.7131348,RUNNING
1581740165883,1.6738281,-4.83403,1.4159241,RUNNING
1581740165885,4.9111633,-4.4223022,0.6798248,RUNNING
1581740165905,6.5079956,-4.1921997,1.3940887,RUNNING
1581740165923,6.1527405,-4.064377,3.1512299,RUNNING
1581740165943,5.8166504,-4.9496155,3.708374,RUNNING
1581740165984,5.465103,-3.5631714,3.90065,RUNNING
1581740166005,5.7772217,-3.192459,3.6796112,RUNNING
1581740166024,6.5516815,-2.873932,2.91687,RUNNING
1581740166049,7.0491486,-2.0195923,2.4492188,RUNNING
1581740166085,6.4707184,-1.2195892,2.1839752,RUNNING
1581740166087,3.7990265,-0.8499298,1.4446716,RUNNING
1581740166102,-1.1299438,-0.22462463,-0.25442505,RUNNING
1581740166125,-5.495407,-0.08720398,-2.403061,RUNNING
1581740166142,-5.729767,-0.25657654,-4.0243835,RUNNING
1581740166161,-3.1134644,0.82359314,-5.165283,RUNNING
1581740166181,-1.9928131,1.6566315,-5.461426,RUNNING
1581740166201,-3.952896,1.7812653,-5.245178,RUNNING
1581740166221,-7.136978,2.5844727,-5.860901,RUNNING
1581740166242,-10.146347,4.2867737,-7.965866,RUNNING
1581740166273,-12.908585,4.391159,-7.819931,RUNNING
1581740166281,-10.920792,1.9932556,-2.6416779,RUNNING
1581740166303,-3.8879242,2.3927307,1.0995331,RUNNING
1581740166321,-0.07640076,2.7272186,1.1741028,RUNNING
1581740166341,-0.33099365,2.1668854,0.14505005,RUNNING
1581740166360,-1.0915985,2.192459,-0.31193542,RUNNING
1581740166391,-0.93074036,0.37831116,0.84173584,RUNNING
1581740166409,-0.46736145,-0.047790527,1.1543884,RUNNING
1581740166430,1.2977905,-1.0139923,1.7365723,RUNNING
1581740166451,2.3524017,-1.553009,1.3450775,RUNNING
1581740166468,1.8027191,-2.8036346,1.8340454,RUNNING
1581740166491,1.1039124,-4.557602,3.2827911,RUNNING
1581740166517,1.414444,-5.7629395,3.425537,RUNNING
1581740166528,3.0799713,-5.741638,2.210617,RUNNING
1581740166548,5.2616425,-3.9029846,1.5767822,RUNNING
1581740166568,6.8382263,-3.4497223,3.295044,RUNNING
1581740166588,5.636612,-3.603653,4.9584503,RUNNING
1581740166608,3.3681335,-3.318161,5.584839,RUNNING
1581740166628,3.0799866,-3.6414642,4.5797577,RUNNING
1581740166656,4.9884033,-3.636673,2.85083,RUNNING
1581740166667,6.911743,-3.0928497,1.7855682,RUNNING
1581740166690,7.2377014,-2.251297,1.3786469,RUNNING
1581740166719,5.4171753,-1.0305023,1.0851593,RUNNING
1581740166727,1.9076538,-0.1665802,0.378891,RUNNING
1581740166747,-1.9517975,0.13755798,-1.2035675,RUNNING
1581740166767,-4.4722137,0.18870544,-2.7641907,RUNNING
1581740166787,-4.397644,0.7937622,-3.7500916,RUNNING
1581740166839,-2.117447,2.7506561,-4.3599396,RUNNING
1581740166874,-3.8005676,2.8678436,-4.934128,RUNNING
1581740166876,-7.454422,2.4129639,-6.197525,RUNNING
1581740166896,-10.231567,2.670761,-6.274231,RUNNING
1581740166916,-9.803329,4.991974,-4.07872,RUNNING
1581740166936,-6.916458,4.1557465,-1.7745514,RUNNING
1581740166955,-4.429077,2.4033813,-0.957489,RUNNING
1581740166975,-3.058075,1.6875305,-0.9958496,RUNNING
1581740166994,-2.533966,1.3221436,-1.2706757,RUNNING
1581740167015,-1.7701721,1.3114929,-0.7710724,RUNNING
1581740167042,-1.4692383,1.3477173,-0.59158325,RUNNING
1581740167054,-0.6271515,1.0600891,0.063568115,RUNNING
1581740167073,-0.13552856,0.18391418,0.68515015,RUNNING
1581740167093,0.33799744,-0.6379547,0.8678436,RUNNING
1581740167113,0.62135315,-1.3628693,0.7203064,RUNNING
1581740167133,1.0628967,-2.219345,1.2545319,RUNNING
1581740167153,2.2645264,-3.3858032,2.2164612,RUNNING
1581740167174,3.2770538,-4.5384216,2.212204,RUNNING
1581740167192,3.3127441,-5.549881,1.6806335,RUNNING
1581740167212,4.3401947,-4.625763,1.5613251,RUNNING
1581740167232,6.766327,-3.1956482,2.276123,RUNNING
1581740167254,7.862488,-4.055313,3.8937225,RUNNING
1581740167273,6.2630005,-3.124817,5.4564667,RUNNING
1581740167296,4.1990356,-2.999115,5.7675323,RUNNING
1581740167311,4.3561707,-3.2601013,4.3986664,RUNNING
1581740167332,5.954605,-3.081665,3.0750732,RUNNING
1581740167354,7.2504883,-2.602829,2.2500305,RUNNING
1581740167373,6.700287,-1.9066772,1.6854248,RUNNING
1581740167391,3.537506,-0.79667664,0.93548584,RUNNING
1581740167412,-1.7163849,-0.28961182,-0.87280273,RUNNING
1581740167473,-3.8644867,0.9002991,-6.039871,RUNNING
1581740167493,-3.0346375,2.4342804,-6.1091156,RUNNING
1581740167512,-4.524948,2.9935455,-6.1101837,RUNNING
1581740167530,-7.90184,2.8816833,-7.050812,RUNNING
1581740167550,-11.321335,3.7456207,-8.287582,RUNNING
1581740167572,-12.988464,3.5655823,-5.5871277,RUNNING
1581740167591,-8.891464,2.2404022,-0.6485596,RUNNING
1581740167610,-3.1869812,1.9772797,1.2806244,RUNNING
1581740167641,0.30282593,2.0411987,0.00018310547,RUNNING
1581740167673,-0.029525757,1.8814087,-0.010482788,RUNNING
1581740167682,-1.2758942,1.3498383,0.17755127,RUNNING
1581740167700,-1.942215,0.51626587,0.5216217,RUNNING
1581740167722,-1.6689758,-0.4557953,1.081955,RUNNING
1581740167740,-0.86416626,-0.94581604,1.2348328,RUNNING
1581740167759,-0.29585266,-1.6068115,0.8806305,RUNNING
1581740167799,0.37634277,-3.0523834,0.95999146,RUNNING
1581740167799,1.4762268,-4.416443,1.734436,RUNNING
1581740167820,2.5697174,-5.296356,2.0790558,RUNNING
1581740167857,4.1010437,-5.834839,1.9938354,RUNNING
1581740167864,6.049408,-4.324829,1.9661255,RUNNING
1581740167882,7.407608,-3.353302,1.9810486,RUNNING
1581740167898,7.497101,-3.8997955,2.495041,RUNNING
1581740167917,5.76445,-2.4851227,3.5704193,RUNNING
1581740167937,4.175598,-2.969818,3.5997162,RUNNING
1581740167959,4.7849426,-2.5788574,2.4582825,RUNNING
1581740167987,6.1687164,-1.5370331,2.0135345,RUNNING
1581740167997,7.1849823,-0.95806885,1.2832947,RUNNING
1581740168018,5.7548523,-0.2965393,0.052383423,RUNNING
1581740168045,0.823761,0.39909363,-1.08107,RUNNING
1581740168088,-6.0290985,-0.43447876,-4.9000397,RUNNING
1581740168108,-3.0144043,1.2773895,-6.0792847,RUNNING
