Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581740007878,0.39871216,-0.51330566,-0.13404846,JOGGING
1581740007898,0.2836609,0.61906433,0.11628723,JOGGING
1581740007918,0.17500305,1.2326508,-0.06480408,JOGGING
1581740007938,0.22720337,1.2720642,-0.3439026,JOGGING
1581740007960,0.40403748,0.9801941,-0.3715973,JOGGING
1581740007987,0.5212097,0.6222534,-0.30023193,JOGGING
1581740007998,0.43173218,0.3570099,-0.26187134,JOGGING
1581740008049,0.2602234,0.2877655,-0.19902039,JOGGING
1581740008049,0.35076904,0.59562683,-0.10635376,JOGGING
1581740008056,0.6351929,1.0568848,0.0119018555,JOGGING
1581740008076,0.7353363,1.3828583,0.11949158,JOGGING
1581740008096,0.55210876,1.3700714,0.056640625,JOGGING
1581740008117,0.21122742,1.0398407,-0.15960693,JOGGING
1581740008136,0.027999878,0.7852478,-0.26719666,JOGGING
1581740008160,0.099365234,0.7799225,-0.2427063,JOGGING
1581740008181,0.30496216,0.9152069,-0.023254395,JOGGING
1581740008220,0.5904541,1.2283936,0.24412537,JOGGING
1581740008222,0.7949829,1.6246796,0.3336029,JOGGING
1581740008234,0.98139954,1.9304047,0.3101654,JOGGING
1581740008254,1.4458618,2.4566498,0.30911255,JOGGING
1581740008275,1.9177704,2.9008636,0.2228241,JOGGING
1581740008295,1.7696991,2.9189758,-0.10101318,JOGGING
1581740008314,1.2530518,2.9210968,-0.33644104,JOGGING
1581740008334,0.6128235,2.8199005,-0.00088500977,JOGGING
1581740008356,0.4381256,2.7698364,0.26116943,JOGGING
1581740008380,0.8397217,2.7431946,0.1844635,JOGGING
1581740008418,1.0538483,2.2989807,-0.091430664,JOGGING
1581740008422,0.90789795,1.8664856,-0.39396667,JOGGING
1581740008433,0.64372253,1.7237396,-0.4749298,JOGGING
1581740008455,0.6650238,2.367157,-0.61553955,JOGGING
1581740008472,0.40296936,2.7751617,-0.82006836,JOGGING
1581740008492,-0.55363464,2.1019135,-0.84243774,JOGGING
1581740008513,-1.6540527,0.89390564,-0.81048584,JOGGING
1581740008532,-2.1153107,0.28562927,-0.6602783,JOGGING
1581740008553,-1.9629822,0.7298584,-0.24589539,JOGGING
1581740008576,-1.5890808,0.8118744,0.04385376,JOGGING
1581740008620,-1.6380768,0.94610596,-0.06692505,JOGGING
1581740008622,-1.8969421,1.3668823,-0.2192688,JOGGING
1581740008631,-1.579483,1.7056274,-0.15641785,JOGGING
1581740008655,-0.8540497,1.7695465,0.14718628,JOGGING
1581740008672,-0.11048889,1.2411804,0.1993866,JOGGING
1581740008692,0.1717987,0.7841797,0.11949158,JOGGING
1581740008711,0.03225708,0.5327759,0.13972473,JOGGING
1581740008734,-0.12753296,0.30267334,0.30804443,JOGGING
1581740008751,-0.2596283,0.04168701,0.604187,JOGGING
1581740008772,-0.4907837,-0.42276,0.7895355,JOGGING
1581740008800,-0.7091675,-1.1269073,0.73947144,JOGGING
1581740008811,-0.45457458,-1.8630066,0.63401794,JOGGING
1581740008830,0.45516968,-2.1804504,0.5072479,JOGGING
1581740008850,1.7068481,-1.824646,0.5530548,JOGGING
1581740008870,2.6506805,-1.3090668,0.81085205,JOGGING
1581740008889,2.945755,-1.2962799,0.76823425,JOGGING
1581740008910,3.0352325,-1.8672638,0.54559326,JOGGING
1581740008930,3.552948,-2.589508,1.354126,JOGGING
1581740008949,4.6235504,-3.1349335,2.6026154,JOGGING
1581740008972,5.5002594,-2.9762115,2.832718,JOGGING
1581740009016,5.7420654,-2.250763,2.6079407,JOGGING
1581740009018,5.237137,-1.6030731,2.2553406,JOGGING
1581740009029,4.1654816,-1.3175812,1.7163239,JOGGING
1581740009053,3.0778503,-1.0502014,1.0473328,JOGGING
1581740009067,2.3971405,-0.49414062,0.26542664,JOGGING
1581740009088,1.9145813,-0.22143555,-0.5441742,JOGGING
1581740009108,1.290329,-0.48561096,-1.3122253,JOGGING
1581740009128,0.5489044,-0.6912079,-2.0589752,JOGGING
1581740009149,-0.17333984,-0.3119812,-2.5447388,JOGGING
1581740009173,-0.7933197,0.6307831,-2.7013245,JOGGING
1581740009219,-1.3227539,1.7716827,-2.6533966,JOGGING
1581740009222,-1.9438171,2.509903,-2.629959,JOGGING
1581740009228,-2.8801727,2.2574463,-2.7354126,JOGGING
1581740009265,-4.2959137,1.4510345,-3.2446136,JOGGING
1581740009267,-6.1548004,1.6523743,-4.000946,JOGGING
1581740009287,-7.2861176,2.9743652,-3.8656616,JOGGING
1581740009306,-7.2221985,2.4598389,-2.3817444,JOGGING
1581740009327,-6.4424286,0.82572937,-0.51434326,JOGGING
1581740009346,-4.7518463,0.9375763,0.28460693,JOGGING
1581740009371,-2.2207794,1.9708862,0.16848755,JOGGING
1581740009386,-0.1349945,2.4790192,-0.22566223,JOGGING
1581740009446,0.6373291,2.1562347,-0.5580139,JOGGING
1581740009446,0.33265686,1.5735474,-0.5452423,JOGGING
1581740009447,-0.36296082,0.9674072,-0.09996033,JOGGING
1581740009464,-0.67401123,0.14822388,0.4550476,JOGGING
1581740009484,-0.34910583,-0.79241943,0.8726349,JOGGING
1581740009515,1.2360077,-2.316803,1.0697021,JOGGING
1581740009536,1.2535858,-2.3381195,1.0398712,JOGGING
1581740009560,1.0501099,-2.2406464,1.0302887,JOGGING
1581740009602,0.3443756,-2.4046936,1.3269653,JOGGING
1581740009602,-0.49824524,-3.461441,1.6827698,JOGGING
1581740009613,-0.4955902,-4.867584,1.7664032,JOGGING
1581740009638,1.5188293,-3.8348083,1.1107178,JOGGING
1581740009652,4.679474,-2.2731323,1.4271088,JOGGING
1581740009672,6.101074,-2.1468964,2.912613,JOGGING
1581740009693,5.2280884,-2.0648804,3.355774,JOGGING
1581740009742,3.6530914,-1.8821869,2.4119415,JOGGING
1581740009763,3.247223,-1.6318359,1.39888,JOGGING
1581740009788,3.7116852,-1.3282471,0.6787567,JOGGING
1581740009801,4.110092,-0.9298248,-0.1681366,JOGGING
1581740009822,3.8160706,-0.58255005,-0.84350586,JOGGING
1581740009849,2.7412262,-0.2097168,-1.3729401,JOGGING
1581740009861,1.098587,0.29415894,-1.7564392,JOGGING
1581740009882,-0.6601715,0.72346497,-2.2017212,JOGGING
1581740009901,-2.0918884,1.0025635,-2.6501923,JOGGING
1581740009921,-3.0133362,1.2145538,-3.0017395,JOGGING
1581740009942,-3.5140076,1.4702148,-2.9548645,JOGGING
1581740009964,-3.9124146,1.6353302,-2.3838806,JOGGING
1581740010000,-4.79126,1.3072205,-2.5607147,JOGGING
1581740010003,-6.4743805,1.729065,-4.300293,JOGGING
1581740010021,-7.375595,3.5709076,-5.1045685,JOGGING
1581740010055,-6.4157867,3.3653107,-3.3809662,JOGGING
1581740010063,-5.4549255,1.3530273,-0.85310364,JOGGING
1581740010080,-4.7699585,0.8448944,0.13546753,JOGGING
1581740010100,-3.1358337,1.4702148,-0.04776001,JOGGING
1581740010120,-1.3270264,2.0262756,-0.20648193,JOGGING
1581740010140,-0.71769714,1.4766083,-0.41207886,JOGGING
1581740010161,-0.7709503,1.3061676,-0.45576477,JOGGING
1581740010196,-0.78266907,0.8875122,-0.18730164,JOGGING
1581740010203,-0.40983582,0.5434418,0.6222992,JOGGING
1581740010218,0.14837646,-0.14526367,1.4404144,JOGGING
1581740010251,0.6357269,-1.1487427,1.829773,JOGGING
1581740010259,0.99420166,-2.060089,1.5826416,JOGGING
1581740010277,1.2610474,-2.457962,1.2263031,JOGGING
1581740010297,1.5071259,-2.2720642,1.5080719,JOGGING
1581740010317,1.4506683,-1.9924316,2.2154083,JOGGING
1581740010338,0.32839966,-2.8009796,1.9698486,JOGGING
1581740010359,-0.7203522,-4.560791,0.9290924,JOGGING
1581740010395,2.0141754,-3.5354614,0.4699707,JOGGING
1581740010396,7.010269,-1.8049469,2.448166,JOGGING
1581740010416,8.090454,-1.4273224,3.9240875,JOGGING
1581740010436,6.196411,-1.9610138,4.072693,JOGGING
1581740010457,4.359894,-3.1242828,3.405838,JOGGING
1581740010476,3.6712036,-3.3064423,2.3634796,JOGGING
1581740010497,3.7202148,-2.3493042,1.3871613,JOGGING
1581740010519,3.740448,-1.278183,0.5733032,JOGGING
1581740010537,3.1582794,-1.0720367,-0.12765503,JOGGING
1581740010607,-0.40663147,-0.49093628,-1.8533783,JOGGING
1581740010615,-1.8841553,0.42199707,-2.0994568,JOGGING
1581740010635,-3.5768585,1.4712677,-2.7982635,JOGGING
1581740010655,-4.3257446,1.8569031,-3.615326,JOGGING
1581740010698,-4.220276,1.4829865,-3.504547,JOGGING
1581740010700,-4.1137543,1.4776611,-2.6853485,JOGGING
1581740010716,-5.5678406,2.5844727,-3.2382202,JOGGING
1581740010734,-8.457901,3.3993988,-4.4824524,JOGGING
1581740010756,-9.294128,2.4523773,-3.6930847,JOGGING
1581740010794,-6.6341705,2.5173645,-1.4581604,JOGGING
1581740010795,-3.6237335,4.371994,-0.48132324,JOGGING
1581740010814,-2.6618042,4.660675,-0.48771667,JOGGING
1581740010834,-2.706543,3.4888916,-0.38545227,JOGGING
1581740010855,-2.3592682,2.347992,0.14932251,JOGGING
1581740010894,-1.2865448,1.680069,0.69473267,JOGGING
1581740010903,0.33265686,1.6406555,0.79273987,JOGGING
1581740010914,1.6802216,1.6044312,0.79592896,JOGGING
1581740010934,1.9390717,0.91734314,0.9802246,JOGGING
1581740010956,1.2349396,0.024642944,1.2955475,JOGGING
1581740010994,-0.98612976,-0.91278076,1.7003479,JOGGING
1581740010994,-1.3398132,-1.0773773,1.7546844,JOGGING
1581740011011,-1.9347534,-1.4081421,1.8675842,JOGGING
1581740011031,-1.0069122,-1.7857666,1.7690582,JOGGING
1581740011052,0.2181549,-2.8382568,1.5485535,JOGGING
1581740011102,-0.09770203,-4.545334,1.1842194,JOGGING
1581740011102,-0.046569824,-5.21167,1.8399048,JOGGING
1581740011111,2.7007446,-4.177292,2.963745,JOGGING
1581740011131,5.235016,-4.500061,4.34433,JOGGING
1581740011152,5.876831,-4.5842285,4.5579224,JOGGING
1581740011189,4.7838745,-4.6625214,3.628479,JOGGING
1581740011201,3.6754608,-4.6076508,2.7778625,JOGGING
1581740011221,2.7907562,-4.0446625,2.1237946,JOGGING
1581740011240,2.3646545,-3.2563782,1.4830322,JOGGING
1581740011260,2.1590576,-2.328003,0.8044586,JOGGING
1581740011297,2.214981,-1.1631317,0.31976318,JOGGING
1581740011299,2.1904907,0.15034485,0.06729126,JOGGING
1581740011321,1.7159119,1.8110962,-0.11381531,JOGGING
1581740011342,0.6943207,3.6486816,-0.64590454,JOGGING
1581740011381,-0.25164795,5.2364655,-1.7367401,JOGGING
1581740011381,-0.6676178,6.1834717,-3.1940155,JOGGING
1581740011398,-1.2173004,6.3864136,-4.4829865,JOGGING
1581740011420,-2.659668,5.0372467,-4.8318634,JOGGING
1581740011439,-4.570755,2.8193665,-3.8480988,JOGGING
1581740011459,-4.5632935,2.796463,-4.334915,JOGGING
1581740011500,-3.0777893,3.7706451,-6.086212,JOGGING
1581740011501,-2.8402252,4.0918274,-5.2292175,JOGGING
1581740011520,-3.4314575,3.6790466,-2.3252869,JOGGING
1581740011539,-2.6815033,3.2135162,-0.6576233,JOGGING
1581740011583,-0.47906494,3.0638428,-0.5111542,JOGGING
1581740011583,1.2173615,2.572754,-1.0411224,JOGGING
1581740011627,-0.27027893,0.25048828,-0.9031677,JOGGING
1581740011647,-1.1864014,-0.8605957,-0.24163818,JOGGING
1581740011667,-1.5049286,-2.270996,0.20578003,JOGGING
1581740011691,-0.81463623,-3.3447876,0.15783691,JOGGING
1581740011737,0.32839966,-3.5876617,0.015090942,JOGGING
1581740011737,1.6226959,-2.9889832,0.26223755,JOGGING
1581740011749,1.9177704,-2.8867188,0.9983368,JOGGING
1581740011770,0.84931946,-4.071289,1.2795563,JOGGING
1581740011787,-0.8540497,-5.0971527,0.89819336,JOGGING
1581740011808,-1.2066498,-4.3802185,0.92056274,JOGGING
1581740011825,2.008316,-2.1655426,1.3967438,JOGGING
1581740011845,4.9463196,-2.8995056,3.438858,JOGGING
1581740011866,4.2911835,-4.1075134,5.545944,JOGGING
1581740011886,3.9300537,-3.1423798,5.6982727,JOGGING
1581740011910,4.632065,-2.0004272,4.8290253,JOGGING
1581740011924,5.347931,-0.5569916,3.5485687,JOGGING
1581740011946,4.970825,0.61053467,2.231903,JOGGING
1581740011964,3.4933014,-0.15963745,0.75971985,JOGGING
1581740011985,2.1574554,-1.9013519,-0.23310852,JOGGING
1581740012015,1.5012512,-0.7764282,-0.5963745,JOGGING
1581740012034,1.4256287,-0.3439331,-1.0592346,JOGGING
1581740012056,0.31402588,0.6094818,-2.579361,JOGGING
1581740012074,-2.1584625,0.3223877,-3.4928284,JOGGING
1581740012098,-4.4162903,-0.33807373,-3.8182678,JOGGING
1581740012114,-5.3579865,-0.09573364,-3.9929657,JOGGING
1581740012137,-4.952118,1.330658,-4.664612,JOGGING
1581740012171,-2.6623383,2.9482727,-5.7085724,JOGGING
1581740012182,-1.4319458,2.9717102,-6.2348175,JOGGING
1581740012193,-3.7936554,1.6923218,-5.665436,JOGGING
1581740012222,-6.49675,1.6976471,-3.5588684,JOGGING
1581740012241,-5.8245697,2.2009888,-2.437683,JOGGING
1581740012261,-2.8705902,2.7426758,-2.2794952,JOGGING
1581740012281,-0.8652344,2.5306854,-1.6318054,JOGGING
1581740012302,-0.5142212,2.0545197,-0.42912292,JOGGING
1581740012333,-1.337677,1.0542297,0.21910095,JOGGING
1581740012342,-1.6844177,-0.0051879883,0.65319824,JOGGING
1581740012369,-1.225296,-0.8440857,0.8683777,JOGGING
1581740012380,-0.23725891,-1.5093384,1.0127106,JOGGING
1581740012400,0.8876648,-1.7687378,1.1986084,JOGGING
1581740012422,1.8218994,-1.5274506,1.4835663,JOGGING
1581740012440,2.2064667,-1.4198608,1.9283142,JOGGING
1581740012460,1.9001923,-2.1149445,2.5035553,JOGGING
1581740012480,0.84025574,-3.413498,2.6676025,JOGGING
1581740012503,-0.21221924,-4.405792,2.131775,JOGGING
1581740012554,0.74812317,-3.064087,1.3600006,JOGGING
1581740012555,4.283188,-1.8289185,1.1091309,JOGGING
1581740012567,5.8805695,-3.6824799,4.1200867,JOGGING
1581740012588,4.890396,-3.859314,4.999466,JOGGING
1581740012599,3.5385742,-3.5386658,4.3182373,JOGGING
1581740012619,3.3894348,-2.8712769,3.452179,JOGGING
1581740012649,3.6291199,-1.3756561,1.9533386,JOGGING
1581740012669,3.390503,-1.5556793,1.3450775,JOGGING
1581740012690,2.8813019,-1.8188019,0.6318817,JOGGING
1581740012709,2.260788,-1.7687378,0.010299683,JOGGING
1581740012754,1.4698334,-1.200943,-0.7732086,JOGGING
1581740012754,0.52015686,-0.27096558,-1.641922,JOGGING
1581740012768,-0.56056213,0.6094818,-2.6006622,JOGGING
1581740012788,-1.7371521,1.0936432,-3.3863068,JOGGING
1581740012808,-2.7896423,1.1628876,-3.5578156,JOGGING
1581740012827,-3.4815216,1.2614136,-3.2861633,JOGGING
1581740012850,-4.1611633,1.5495758,-2.7977448,JOGGING
1581740012867,-5.210449,1.3216095,-3.1593933,JOGGING
1581740012887,-6.7438965,2.2638397,-5.204712,JOGGING
1581740012906,-6.7785187,5.1933136,-5.2925873,JOGGING
1581740012940,-5.4852905,3.4292297,-2.6113129,JOGGING
1581740012947,-4.807251,1.9229584,-0.8222046,JOGGING
1581740012969,-3.8165588,2.5445404,-0.86587524,JOGGING
1581740012986,-2.802414,2.6308136,-1.2568359,JOGGING
1581740013007,-2.0072021,2.3447876,-1.545517,JOGGING
1581740013026,-1.6972046,2.2904663,-1.0959778,JOGGING
1581740013057,-1.6450043,1.6294708,0.006576538,JOGGING
1581740013079,-1.5203705,0.6579437,0.7602539,JOGGING
1581740013098,-0.7129059,-0.5031891,1.2028656,JOGGING
1581740013115,0.65223694,-1.2978821,1.2310944,JOGGING
1581740013147,2.0605316,-1.3085327,1.2646637,JOGGING
1581740013169,3.0874329,-1.0768433,1.5070038,JOGGING
1581740013174,3.3468323,-1.2515411,2.1610718,JOGGING
1581740013194,2.4615936,-2.2704773,2.7123413,JOGGING
1581740013215,0.63998413,-3.9519806,2.5653381,JOGGING
1581740013234,-0.17494202,-4.4707794,1.9682617,JOGGING
1581740013254,1.4123077,-3.2004395,1.8106079,JOGGING
1581740013276,3.0868988,-2.6156158,2.800232,JOGGING
1581740013296,2.4759674,-4.0760956,4.315033,JOGGING
1581740013315,2.577713,-4.575699,4.246338,JOGGING
1581740013335,3.7527008,-4.047867,3.2204742,JOGGING
1581740013377,4.8967896,-3.11203,2.1711884,JOGGING
1581740013377,4.8808136,-2.0478363,1.7914276,JOGGING
1581740013393,4.3071594,-1.6563416,1.6561432,JOGGING
1581740013413,3.8320618,-1.1865692,1.4888916,JOGGING
1581740013433,3.040039,-0.5953369,0.79859924,JOGGING
1581740013453,1.8735657,-0.26724243,-0.16600037,JOGGING
1581740013475,0.4993744,0.23344421,-1.0618896,JOGGING
1581740013496,-0.85084534,0.8518219,-1.9210358,JOGGING
1581740013513,-1.8261108,1.1948395,-2.7348938,JOGGING
1581740013533,-2.2974854,1.2848511,-3.3234558,JOGGING
1581740013588,-2.388031,1.5053711,-3.6057434,JOGGING
1581740013588,-2.5462189,1.661972,-3.7069397,JOGGING
1581740013592,-3.042633,1.4025726,-3.9695282,JOGGING
1581740013611,-3.5742035,0.95355225,-4.410553,JOGGING
1581740013633,-4.3561096,2.9189758,-4.9000397,JOGGING
1581740013653,-5.3766327,4.6825104,-4.8824615,JOGGING
1581740013686,-5.8330994,3.0547943,-2.8201141,JOGGING
1581740013706,-5.1209564,2.3602448,-1.6920013,JOGGING
1581740013729,-3.0548859,2.828949,-1.3244781,JOGGING
1581740013788,-1.7632599,2.9727783,-1.3404541,JOGGING
1581740013788,-1.543808,2.6617126,-0.8637543,JOGGING
1581740013788,-1.6652527,1.9122925,-0.25601196,JOGGING
1581740013800,-1.2045135,0.67552185,0.36238098,JOGGING
1581740013820,-0.05670166,-0.47283936,0.7437439,JOGGING
1581740013840,1.241333,-1.1482086,0.8215027,JOGGING
1581740013860,2.0786285,-1.3079987,0.76078796,JOGGING
1581740013882,2.1894226,-1.3399658,0.857193,JOGGING
1581740013899,1.8884888,-1.8432922,1.4777069,JOGGING
1581740013920,1.4591827,-2.6566315,2.225525,JOGGING
1581740013962,1.3425293,-3.1003113,2.467331,JOGGING
1581740013962,1.4203033,-3.188736,1.799942,JOGGING
1581740013978,1.3899384,-3.125885,1.1160431,JOGGING
1581740014001,2.2767792,-2.3120117,1.3749084,JOGGING
1581740014019,3.4613495,-1.8965607,3.485733,JOGGING
1581740014039,3.2967682,-2.7940521,5.622116,JOGGING
1581740014064,2.9042206,-2.7423859,6.084976,JOGGING
1581740014081,2.8120728,-2.1351776,5.433563,JOGGING
1581740014108,3.261078,-2.203354,3.2146149,JOGGING
1581740014128,3.3995667,-1.8161316,2.4407043,JOGGING
1581740014193,3.3649445,-1.0326385,1.8713226,JOGGING
1581740014193,3.0453644,-0.6730957,1.5346985,JOGGING
1581740014193,2.3481445,-1.134903,0.7932739,JOGGING
1581740014208,1.2850037,-1.3665924,-0.17825317,JOGGING
1581740014226,-0.11634827,-0.68855286,-1.0757446,JOGGING
1581740014246,-1.5219727,0.644104,-1.9428711,JOGGING
1581740014266,-2.5078735,1.3583679,-2.6310272,JOGGING
1581740014286,-3.1124115,0.95622253,-3.168991,JOGGING
1581740014310,-3.3499603,0.76553345,-3.646225,JOGGING
1581740014329,-3.0996246,1.3306732,-4.061676,JOGGING
1581740014389,-2.4434204,2.6302948,-5.3250885,JOGGING
1581740014389,-3.0932312,4.552017,-6.894745,JOGGING
1581740014390,-5.526825,4.1237946,-5.972229,JOGGING
1581740014407,-7.48851,2.510971,-3.008667,JOGGING
1581740014425,-6.275711,3.371704,-1.5780182,JOGGING
1581740014446,-3.1912384,4.736313,-1.5583038,JOGGING
1581740014466,-1.0420685,4.4540253,-1.4544373,JOGGING
1581740014484,-0.41781616,3.2545319,-1.0624237,JOGGING
1581740014518,-0.63194275,2.4491882,-0.23045349,JOGGING
1581740014547,-0.65164185,2.0401306,0.24412537,JOGGING
1581740014574,-0.3618927,0.9178772,0.5035248,JOGGING
1581740014575,0.0652771,-0.36044312,0.76823425,JOGGING
1581740014594,0.45463562,-1.0640564,1.1027374,JOGGING
1581740014614,0.97821045,-1.5913544,1.4414825,JOGGING
1581740014634,1.4123077,-2.552765,1.8521423,JOGGING
1581740014654,1.3878021,-3.8412018,2.3075562,JOGGING
1581740014676,0.82481384,-4.5330963,2.8055573,JOGGING
1581740014696,0.8029785,-4.485153,3.197052,JOGGING
1581740014717,1.9838257,-4.3749084,3.836197,JOGGING
1581740014746,3.440033,-3.6020508,3.9123688,JOGGING
1581740014775,3.7388458,-2.8872528,4.8940125,JOGGING
1581740014775,2.483429,-2.0009613,5.7243805,JOGGING
1581740014791,1.0565186,-1.9476929,5.3217163,JOGGING
1581740014812,1.068222,-2.6763306,4.2596436,JOGGING
1581740014833,2.3215027,-3.188736,3.0191345,JOGGING
1581740014853,3.2557526,-2.9160156,2.2079468,JOGGING
1581740014875,3.0405731,-2.4457092,1.6864929,JOGGING
1581740014895,2.3912964,-2.331192,0.9290924,JOGGING
1581740014918,1.6994019,-2.028122,-0.08824158,JOGGING
1581740014970,-1.1001282,-0.24380493,-2.658722,JOGGING
1581740014981,-2.3038635,0.35487366,-3.457672,JOGGING
1581740015004,-3.6429138,0.8267975,-4.0829773,JOGGING
1581740015021,-4.2628937,0.9663391,-4.0542145,JOGGING
1581740015041,-3.8825989,1.2443695,-3.7676544,JOGGING
1581740015060,-3.0058746,1.7887268,-4.221466,JOGGING
1581740015080,-2.9281158,2.4459991,-6.0153656,JOGGING
1581740015102,-4.3395844,4.230316,-6.8260345,JOGGING
1581740015124,-6.211258,4.3347015,-4.7988434,JOGGING
1581740015169,-5.7936707,2.6569214,-1.0874481,JOGGING
1581740015169,-4.827484,2.7101746,-0.8403168,JOGGING
1581740015180,-1.4106445,2.8539886,-0.39556885,JOGGING
1581740015208,0.8056488,2.6270905,-0.411026,JOGGING
1581740015219,0.71029663,2.110443,-0.54470825,JOGGING
1581740015240,-0.6106262,1.3509064,-0.45362854,JOGGING
1581740015258,-1.368042,0.4118805,0.010314941,JOGGING
1581740015277,-0.83114624,-0.38868713,0.62390137,JOGGING
1581740015298,0.62561035,-0.9713745,1.1932831,JOGGING
1581740015318,1.8288269,-1.3186493,1.494751,JOGGING
1581740015352,2.1393585,-1.3793793,1.590622,JOGGING
1581740015358,1.7446747,-1.627594,1.654541,JOGGING
1581740015388,0.8945923,-2.442505,1.9469604,JOGGING
1581740015398,0.24212646,-3.3937988,2.2010193,JOGGING
1581740015417,0.91696167,-3.1141663,2.5381775,JOGGING
1581740015436,3.0182037,-1.8896332,2.225525,JOGGING
1581740015458,3.2855835,-2.552765,3.9581757,JOGGING
1581740015479,1.9577179,-3.5844727,4.838089,JOGGING
1581740015499,1.9444122,-4.214569,4.5334167,JOGGING
1581740015519,3.3835907,-3.9605103,3.9560394,JOGGING
1581740015559,4.332199,-3.002304,3.406372,JOGGING
1581740015595,2.2714386,-1.6520844,0.48487854,JOGGING
1581740015624,1.4597168,-2.0174713,-0.37478638,JOGGING
1581740015638,0.5105591,-2.446762,-1.3591003,JOGGING
1581740015655,-0.3118286,-1.8885651,-2.1740265,JOGGING
1581740015674,-1.210907,-0.4643097,-2.8302307,JOGGING
1581740015694,-2.121704,0.93118286,-3.171112,JOGGING
1581740015717,-2.8748474,1.4371796,-3.2222443,JOGGING
1581740015749,-3.443695,1.2710114,-3.0656433,JOGGING
1581740015755,-3.8016357,0.9567566,-2.9250336,JOGGING
1581740015774,-3.932663,0.95036316,-3.263794,JOGGING
1581740015796,-3.7164154,2.6249542,-4.1799164,JOGGING
1581740015836,-3.3797913,5.055893,-4.7562256,JOGGING
1581740015851,-3.6567535,3.7743835,-3.4448853,JOGGING
1581740015854,-4.348114,1.314682,-0.9468384,JOGGING
1581740015873,-3.9006958,1.5021667,0.006576538,JOGGING
1581740015895,-2.6181183,2.7154999,-0.35668945,JOGGING
1581740015916,-1.9054565,3.0425415,-0.8243408,JOGGING
1581740015948,-2.0492706,2.4577026,-0.80197144,JOGGING
1581740015954,-2.3496704,1.7120209,-0.317276,JOGGING
1581740015975,-1.4069214,0.2600708,0.79592896,JOGGING
1581740015992,-1.0772247,0.0443573,0.88116455,JOGGING
1581740016012,0.06262207,-0.5660553,1.05159,JOGGING
1581740016032,1.114563,-1.072052,0.9828949,JOGGING
1581740016052,1.8575897,-1.4789886,0.83535767,JOGGING
1581740016072,2.274643,-1.7394409,0.8726349,JOGGING
1581740016091,2.322586,-2.028122,1.2033997,JOGGING
1581740016114,1.7297516,-2.573532,1.5948792,JOGGING
1581740016159,0.9622345,-3.7916718,1.8185883,JOGGING
1581740016160,1.6280212,-3.8172302,1.8398895,JOGGING
1581740016171,3.7803955,-2.8606262,1.9251251,JOGGING
1581740016190,4.4531097,-2.4755402,3.229004,JOGGING
1581740016234,3.2371063,-2.7397156,4.014099,JOGGING
1581740016235,2.1904907,-3.685669,3.6497803,JOGGING
1581740016252,2.4903564,-4.240143,2.8955688,JOGGING
1581740016270,3.5156708,-3.8316193,2.3762512,JOGGING
1581740016290,4.1468506,-2.8339996,2.067871,JOGGING
1581740016311,3.9146118,-1.868866,1.6998138,JOGGING
1581740016349,2.9084778,-1.4853668,0.8726349,JOGGING
1581740016350,1.6977997,-1.5327759,-0.223526,JOGGING
1581740016371,0.5941925,-1.3751221,-1.1076965,JOGGING
