Timestamp,Acc_X,Acc_Y,Acc_Z,Activity
1581740154353,-10.636307,-19.0542,13.295242,RUNNING
1581740154365,-9.909668,-24.536926,11.806061,RUNNING
1581740154386,-15.088318,-30.500885,1.9203949,RUNNING
1581740154405,-1.624527,-34.7063,-15.635101,RUNNING
1581740154425,5.573639,-33.060287,-25.02275,RUNNING
1581740154446,2.1475525,-36.262527,-8.597336,RUNNING
1581740154466,1.7201843,-37.75891,12.064621,RUNNING
1581740154485,-12.674973,-28.049225,16.241318,RUNNING
1581740154505,-32.142227,-15.689163,1.8425903,RUNNING
1581740154548,-33.852875,-8.73999,-5.605774,RUNNING
1581740154553,-32.929916,-0.62124634,-0.2751007,RUNNING
1581740154590,-58.094177,16.036407,12.114899,RUNNING
1581740154594,-78.49396,32.755127,35.868973,RUNNING
1581740154613,-54.437027,36.524796,45.968918,RUNNING
1581740154633,-16.453018,27.444794,33.36226,RUNNING
1581740154653,4.296341,19.378723,16.498688,RUNNING
1581740154673,8.537674,15.290619,7.075119,RUNNING
1581740154695,12.863983,12.323013,5.1561584,RUNNING
1581740154715,21.588455,10.562073,10.746613,RUNNING
1581740154733,28.935074,9.867767,16.359833,RUNNING
1581740154742,24.296295,9.6008,16.990692,RUNNING
1581740154809,3.8546143,15.80777,11.310455,RUNNING
1581740154809,-0.77578735,18.06311,7.054764,RUNNING
1581740154809,10.371628,18.225922,18.453552,RUNNING
1581740154821,-5.4097595,34.05159,31.485199,RUNNING
1581740154840,-52.963394,49.121887,40.38324,RUNNING
1581740154860,-67.927155,37.578247,32.69307,RUNNING
1581740154880,-46.56369,19.021988,20.955505,RUNNING
1581740154900,-34.258698,-5.704132,14.698257,RUNNING
1581740154923,-10.66983,-22.39891,15.132797,RUNNING
1581740154985,-11.887268,-28.203644,7.8209076,RUNNING
1581740154985,-9.545746,-32.881912,-9.505936,RUNNING
1581740154985,-4.7980347,-35.971634,-19.713608,RUNNING
1581740155000,0.6846924,-42.66223,-9.938095,RUNNING
1581740155019,9.198471,-46.49176,4.3421326,RUNNING
1581740155040,-8.868179,-37.29802,7.284607,RUNNING
1581740155060,-35.840057,-17.865494,-2.4921265,RUNNING
1581740155080,-44.88655,-4.6889954,-3.167282,RUNNING
1581740155104,-38.368332,-1.8446808,8.583466,RUNNING
1581740155124,-44.080902,12.03212,20.523346,RUNNING
1581740155195,-64.08327,33.983353,28.761795,RUNNING
1581740155195,-51.753128,39.357132,31.535477,RUNNING
1581740155195,-18.234299,28.167831,37.456345,RUNNING
1581740155198,0.79122925,19.451752,29.76735,RUNNING
1581740155218,6.700119,14.821365,13.845917,RUNNING
1581740155239,14.17482,11.729248,4.2343903,RUNNING
1581740155259,23.536148,11.547287,-0.8509064,RUNNING
1581740155279,27.868454,10.563278,2.3489532,RUNNING
1581740155303,18.155182,8.127167,11.594162,RUNNING
1581740155323,2.2361298,11.153442,19.329834,RUNNING
1581740155372,2.8095398,12.181747,17.110413,RUNNING
1581740155374,5.2719727,17.320908,10.605362,RUNNING
1581740155379,-11.130707,32.676117,19.220901,RUNNING
1581740155402,-50.408783,43.527832,39.522537,RUNNING
1581740155416,-63.017853,28.993835,35.035797,RUNNING
1581740155437,-46.50743,14.397583,22.736786,RUNNING
1581740155457,-37.535156,-6.300293,9.7578125,RUNNING
1581740155478,-12.160217,-18.85669,3.802246,RUNNING
1581740155500,-5.86705,-25.192947,0.9112396,RUNNING
1581740155516,-3.9708405,-32.195984,-3.597046,RUNNING
1581740155551,3.4116821,-35.66278,-16.535309,RUNNING
1581740155566,9.346909,-34.599762,-21.806152,RUNNING
1581740155585,3.952774,-33.628906,-10.482773,RUNNING
1581740155605,-8.289993,-29.518066,2.8697052,RUNNING
1581740155625,-18.599426,-19.884995,7.167282,RUNNING
1581740155645,-23.761322,-7.603943,4.320587,RUNNING
1581740155665,-30.755981,9.131546,-3.158905,RUNNING
1581740155687,-42.993942,26.163895,-10.25412,RUNNING
1581740155704,-63.086075,30.56923,13.454468,RUNNING
1581740155725,-46.36258,27.671036,51.69345,RUNNING
1581740155767,-19.795319,21.26535,51.81317,RUNNING
1581740155774,1.146759,13.803833,23.748337,RUNNING
1581740155774,12.290588,9.690582,3.7375946,RUNNING
1581740155803,17.173553,8.523407,-3.711975,RUNNING
1581740155815,19.713806,8.7341,0.16186523,RUNNING
1581740155833,21.23053,11.414413,10.078644,RUNNING
1581740155853,19.567749,11.923187,17.786774,RUNNING
1581740155873,12.696396,12.958664,15.190262,RUNNING
1581740155893,8.932709,13.625458,9.0060425,RUNNING
1581740155914,6.2284546,12.736008,9.244263,RUNNING
1581740155954,-1.5263672,18.629333,20.646652,RUNNING
1581740155954,-24.36705,34.832092,37.816666,RUNNING
1581740155973,-43.931274,46.633118,28.852768,RUNNING
1581740156001,-49.36371,39.90062,8.649307,RUNNING
1581740156011,-37.56389,20.56984,13.526291,RUNNING
1581740156031,-24.58731,-4.7261047,10.726273,RUNNING
1581740156051,-11.461105,-18.188705,6.056381,RUNNING
1581740156072,-7.1407776,-24.996613,2.1466522,RUNNING
1581740156094,-1.059494,-29.980148,-6.897461,RUNNING
1581740156115,5.5640717,-29.549194,-16.245605,RUNNING
1581740156150,3.173462,-28.499329,-19.46701,RUNNING
1581740156152,0.61524963,-31.1138,-7.1368713,RUNNING
1581740156171,-6.6595306,-31.78537,7.4569855,RUNNING
1581740156206,-17.50766,-24.703323,9.091034,RUNNING
1581740156221,-26.038208,-17.104126,-0.05961609,RUNNING
1581740156240,-29.3434,-9.3936,-6.764572,RUNNING
1581740156260,-41.62445,2.1548462,-3.688034,RUNNING
1581740156280,-65.77956,17.11621,11.612122,RUNNING
1581740156301,-74.926605,29.66063,49.562622,RUNNING
1581740156323,-41.98239,33.220795,53.645935,RUNNING
1581740156367,-14.282669,26.605621,29.521957,RUNNING
1581740156367,3.8749695,19.294922,8.947372,RUNNING
1581740156379,11.823715,15.949036,0.29234314,RUNNING
1581740156399,13.142914,14.409561,0.81547546,RUNNING
1581740156434,13.652878,13.969025,8.146515,RUNNING
1581740156434,16.377487,12.180557,13.869858,RUNNING
1581740156449,19.266083,8.981903,14.249329,RUNNING
1581740156468,14.899063,7.8446655,11.182373,RUNNING
1581740156488,6.578018,8.866989,8.895905,RUNNING
1581740156508,3.0417786,9.56488,8.682816,RUNNING
1581740156550,1.3299255,11.555664,12.803238,RUNNING
1581740156550,-7.102463,20.389084,23.459839,RUNNING
1581740156567,-29.100388,34.291016,27.122955,RUNNING
1581740156587,-45.960358,39.68036,30.065445,RUNNING
1581740156621,-53.00888,32.836533,23.743546,RUNNING
1581740156627,-44.908096,16.328506,7.7730255,RUNNING
1581740156646,-19.723495,-1.6962433,4.058426,RUNNING
1581740156666,-9.882126,-10.895966,8.354813,RUNNING
1581740156686,-9.471527,-17.976822,10.363556,RUNNING
1581740156707,-7.539398,-25.453903,6.36882,RUNNING
1581740156754,-4.106125,-29.814941,-6.6783905,RUNNING
1581740156754,4.2592316,-26.929932,-21.670883,RUNNING
1581740156767,5.036148,-26.081192,-21.08908,RUNNING
1581740156786,-2.1512604,-27.976196,-3.9777222,RUNNING
1581740156830,-6.145981,-26.761139,9.0850525,RUNNING
1581740156842,-11.154648,-21.170685,7.9813232,RUNNING
1581740156855,-18.28099,-15.772949,-2.4394531,RUNNING
1581740156875,-24.00911,-8.495773,-11.915695,RUNNING
1581740156895,-37.765,4.8135986,-15.455521,RUNNING
1581740156915,-71.976944,22.72342,12.7816925,RUNNING
1581740156945,-72.92265,29.133896,53.477142,RUNNING
1581740156959,-34.68367,27.582458,58.091965,RUNNING
1581740156977,-9.1566925,20.92537,29.736237,RUNNING
1581740156995,4.248459,15.082321,7.7814026,RUNNING
1581740157026,11.476547,11.468277,0.6873779,RUNNING
1581740157026,14.271774,9.016617,2.2172852,RUNNING
1581740157044,13.630142,9.065704,6.5878906,RUNNING
1581740157080,15.416214,10.012604,10.022369,RUNNING
1581740157087,18.79921,10.720093,11.375107,RUNNING
1581740157104,14.343613,12.082397,11.278137,RUNNING
1581740157151,3.0597382,14.201263,13.748947,RUNNING
1581740157151,-5.123657,15.175705,15.960007,RUNNING
1581740157164,-9.0681,18.71074,14.190674,RUNNING
1581740157182,-16.472168,29.612732,15.120834,RUNNING
1581740157203,-37.035965,42.439667,26.538773,RUNNING
1581740157223,-60.420135,38.01758,26.061127,RUNNING
1581740157243,-46.485886,18.031982,16.157516,RUNNING
1581740157287,-23.307617,-5.304306,14.911331,RUNNING
1581740157288,-9.525391,-16.165604,12.0383,RUNNING
1581740157305,-5.3786316,-20.621216,3.2826996,RUNNING
1581740157338,-2.383484,-24.23526,-5.1987762,RUNNING
1581740157341,-1.5898132,-26.469055,-9.787262,RUNNING
1581740157362,2.8634033,-26.836563,-12.823105,RUNNING
1581740157381,8.884827,-27.266312,-15.398071,RUNNING
1581740157402,1.7896118,-27.802612,-4.846817,RUNNING
1581740157422,-10.230484,-26.030914,7.4557953,RUNNING
1581740157443,-17.64293,-19.80838,8.0651245,RUNNING
1581740157471,-20.817642,-13.115387,0.21812439,RUNNING
1581740157514,-21.674774,-5.71611,-10.0781555,RUNNING
1581740157514,-32.865265,2.1213226,-10.694656,RUNNING
1581740157532,-53.279434,15.538422,5.093918,RUNNING
1581740157555,-67.46388,28.453949,29.796082,RUNNING
1581740157569,-51.572372,28.565277,44.09546,RUNNING
1581740157590,-21.288116,21.429352,38.26558,RUNNING
1581740157609,-0.14370728,14.546036,22.545242,RUNNING
1581740157630,7.7703247,11.502991,9.103012,RUNNING
1581740157650,11.786606,9.105209,1.770752,RUNNING
1581740157659,14.76857,8.473129,0.3521881,RUNNING
1581740157679,16.808441,9.412857,2.3824768,RUNNING
1581740157710,18.978775,9.945572,6.560364,RUNNING
1581740157720,15.179184,10.441177,11.226654,RUNNING
1581740157738,5.08284,12.136261,13.10611,RUNNING
1581740157758,-0.57466125,12.473846,13.16835,RUNNING
1581740157778,0.19506836,11.858536,9.8763275,RUNNING
1581740157797,-1.138504,16.949799,9.386719,RUNNING
1581740157818,-15.757507,31.236008,19.291534,RUNNING
1581740157840,-45.80594,44.933243,31.407394,RUNNING
1581740157858,-63.86061,38.88907,24.981354,RUNNING
1581740157881,-43.902542,17.361603,21.828186,RUNNING
1581740157918,-22.838348,-4.7847595,17.979507,RUNNING
1581740157920,-10.717712,-15.270172,8.560715,RUNNING
1581740157953,-4.837555,-21.598053,-1.2758789,RUNNING
1581740157957,0.7194061,-26.727615,-6.783737,RUNNING
1581740157977,1.4065399,-28.717209,-9.357498,RUNNING
1581740157997,1.3490753,-28.72319,-8.18074,RUNNING
1581740158017,2.0541687,-28.58313,-8.284897,RUNNING
1581740158037,-0.25265503,-28.094711,-4.443405,RUNNING
1581740158069,-7.6267853,-27.341736,3.1474304,RUNNING
1581740158088,-12.186554,-24.346588,4.027298,RUNNING
1581740158106,-18.959747,-20.603256,-1.6864777,RUNNING
1581740158180,-26.83548,-15.174408,-5.4417877,RUNNING
1581740158180,-36.017227,-5.1989594,-7.5570526,RUNNING
1581740158180,-64.730896,12.27034,12.093353,RUNNING
1581740158186,-78.01633,25.251694,38.524155,RUNNING
1581740158207,-55.96573,27.371765,49.18553,RUNNING
1581740158226,-21.665192,22.693497,40.945877,RUNNING
1581740158246,-0.9397888,17.876358,21.661789,RUNNING
1581740158276,8.086365,15.892761,7.9346313,RUNNING
1581740158276,13.400284,15.081131,3.805832,RUNNING
1581740158295,14.727875,14.508911,6.0228577,RUNNING
1581740158339,17.720627,12.40921,12.802048,RUNNING
1581740158341,19.366638,9.762405,19.073654,RUNNING
1581740158373,9.587524,8.53418,18.50383,RUNNING
1581740158373,-1.7071228,8.243286,14.079346,RUNNING
1581740158393,-4.0031586,7.443634,8.454178,RUNNING
1581740158413,-1.336029,9.396103,3.7028809,RUNNING
1581740158433,-7.199417,19.91742,9.605789,RUNNING
1581740158453,-29.48825,35.950195,33.599274,RUNNING
1581740158473,-57.3376,33.457825,43.536407,RUNNING
1581740158495,-55.031982,27.45317,19.653046,RUNNING
1581740158538,-38.511993,6.593689,8.462555,RUNNING
1581740158542,-11.871719,-10.39917,9.94577,RUNNING
1581740158576,-6.36026,-18.574173,11.86232,RUNNING
1581740158576,-4.936905,-24.43518,7.5192413,RUNNING
1581740158592,0.4416809,-28.231186,-3.7131653,RUNNING
1581740158612,4.960724,-28.099503,-14.515808,RUNNING
1581740158631,3.0992432,-25.50418,-16.605942,RUNNING
1581740158652,1.2604828,-25.524536,-11.147156,RUNNING
1581740158675,-1.1816101,-26.008163,1.4810638,RUNNING
1581740158692,-4.14682,-22.827469,8.974915,RUNNING
1581740158735,-11.265976,-17.190323,4.07399,RUNNING
1581740158741,-20.156845,-12.084686,-5.676407,RUNNING
1581740158775,-27.206573,-5.7795563,-12.250885,RUNNING
1581740158780,-37.371155,2.4768524,-9.334747,RUNNING
1581740158800,-63.187836,15.373215,12.154419,RUNNING
1581740158819,-71.88597,23.181915,44.47853,RUNNING
1581740158840,-44.553772,24.055786,53.46277,RUNNING
1581740158860,-16.790588,19.612167,33.320343,RUNNING
1581740158882,1.6268005,14.579544,13.205475,RUNNING
1581740158901,9.5911255,13.052048,2.6350708,RUNNING
1581740158911,12.2043915,12.846146,0.5149994,RUNNING
1581740158954,12.714355,14.498138,5.9235077,RUNNING
1581740158955,12.673645,15.106262,12.749374,RUNNING
1581740158968,13.310516,13.132248,17.7341,RUNNING
1581740158990,10.372818,10.443558,18.099213,RUNNING
1581740159007,3.7899628,9.077667,14.053009,RUNNING
1581740159027,0.48835754,7.8961334,8.620575,RUNNING
1581740159048,-1.8519745,8.530594,4.7060547,RUNNING
1581740159067,-5.460037,15.07515,8.042374,RUNNING
1581740159088,-14.777069,28.966309,23.173721,RUNNING
1581740159134,-46.14351,35.446213,45.676834,RUNNING
1581740159134,-59.437317,27.722519,29.871506,RUNNING
1581740159149,-41.60411,9.883316,15.351868,RUNNING
1581740159180,-19.090225,-8.447891,9.739868,RUNNING
1581740159187,-5.2349854,-17.573395,7.37558,RUNNING
1581740159208,-2.5450897,-22.706558,2.7368164,RUNNING
1581740159226,2.3737946,-27.736786,-6.2953186,RUNNING
1581740159247,6.004593,-29.259491,-14.752838,RUNNING
1581740159266,6.226059,-27.249557,-15.881699,RUNNING
1581740159289,3.1016388,-27.345337,-10.341507,RUNNING
1581740159333,-2.1907654,-28.536438,0.5832367,RUNNING
1581740159338,-8.054153,-26.111115,5.968994,RUNNING
1581740159356,-15.594696,-20.756485,0.32226562,RUNNING
1581740159375,-25.894562,-14.877518,-7.5367126,RUNNING
1581740159406,-38.37433,-3.5804749,-9.294052,RUNNING
1581740159415,-59.375076,10.150269,5.32016,RUNNING
1581740159434,-67.84935,20.719467,30.798065,RUNNING
1581740159455,-54.92186,26.013062,45.739075,RUNNING
1581740159483,-29.453537,22.687515,43.14975,RUNNING
1581740159495,-3.9756317,17.396332,25.457794,RUNNING
1581740159535,5.7998962,15.8029785,9.775772,RUNNING
1581740159535,10.789413,15.676086,4.011734,RUNNING
1581740159544,13.133347,16.369217,7.7287292,RUNNING
1581740159565,14.52916,17.602234,12.579376,RUNNING
1581740159586,15.090591,17.3676,14.239761,RUNNING
1581740159636,12.284592,14.824951,14.205048,RUNNING
1581740159636,7.1562195,11.7699585,17.406097,RUNNING
1581740159645,-0.1820221,11.766357,19.15625,RUNNING
1581740159663,-7.4137115,16.054367,18.77797,RUNNING
1581740159683,-16.530823,24.667511,24.443848,RUNNING
1581740159733,-28.862167,29.062073,29.5878,RUNNING
1581740159733,-42.786835,27.010239,25.512863,RUNNING
1581740159742,-45.809525,22.257751,19.995422,RUNNING
