Timestamp,Gyr_X,Gyr_Y,Gyr_Z,Activity
1581740383607,-0.99998474,0.14501953,0.29418945,STAIRCLIMB
1581740383640,-1.021286,-0.15431213,0.18341064,STAIRCLIMB
1581740383650,-0.40983582,-0.35139465,-0.056274414,STAIRCLIMB
1581740383666,0.2655487,-0.27256775,-0.03390503,STAIRCLIMB
1581740383685,0.3592987,-0.02116394,0.17913818,STAIRCLIMB
1581740383736,-0.12113953,0.12690735,0.3336029,STAIRCLIMB
1581740383736,-0.5951843,0.08642578,0.3559723,STAIRCLIMB
1581740383744,-0.6441803,-0.012634277,0.31123352,STAIRCLIMB
1581740383765,-0.40983582,-0.0690918,0.2590332,STAIRCLIMB
1581740383784,-0.1818695,-0.1308899,0.23773193,STAIRCLIMB
1581740383806,-0.11581421,-0.15325928,0.24093628,STAIRCLIMB
1581740383839,-0.14564514,-0.15751648,0.2228241,STAIRCLIMB
1581740383843,-0.1424408,-0.16816711,0.18766785,STAIRCLIMB
1581740383863,-0.056167603,-0.15751648,0.13867188,STAIRCLIMB
1581740383883,0.05781555,-0.10105896,0.07261658,STAIRCLIMB
1581740383924,0.09617615,0.008666992,0.08433533,STAIRCLIMB
1581740383929,0.0652771,0.120513916,0.20045471,STAIRCLIMB
1581740383942,0.033325195,0.17485046,0.28779602,STAIRCLIMB
1581740383963,-0.008224487,0.15460205,0.28034973,STAIRCLIMB
1581740383983,-0.034851074,0.085372925,0.1802063,STAIRCLIMB
1581740384004,-0.003967285,-0.004119873,0.091796875,STAIRCLIMB
1581740384040,0.07913208,-0.076553345,0.10670471,STAIRCLIMB
1581740384041,0.20269775,-0.08401489,0.17381287,STAIRCLIMB
1581740384061,0.32521057,-0.08720398,0.17488098,STAIRCLIMB
1581740384081,0.3486328,-0.049926758,0.07582092,STAIRCLIMB
1581740384127,0.27087402,-0.00944519,-0.034973145,STAIRCLIMB
1581740384127,0.07167053,0.071517944,-0.0552063,STAIRCLIMB
1581740384143,-0.13711548,0.17803955,-0.023254395,STAIRCLIMB
1581740384160,-0.17547607,0.13650513,-0.05947876,STAIRCLIMB
1581740384180,-0.070007324,-0.004119873,-0.1681366,STAIRCLIMB
1581740384203,0.0460968,-0.15751648,-0.24908447,STAIRCLIMB
1581740384248,0.0418396,-0.2651062,-0.270401,STAIRCLIMB
1581740384249,-0.08279419,-0.090408325,-0.31832886,STAIRCLIMB
1581740384260,-0.21382141,0.3058777,-0.4003601,STAIRCLIMB
1581740384280,-0.33312988,0.5349121,-0.43019104,STAIRCLIMB
1581740384323,-0.38319397,0.5146637,-0.37905884,STAIRCLIMB
1581740384323,-0.3384552,0.32505798,-0.3289795,STAIRCLIMB
1581740384339,-0.22767639,0.09921265,-0.28637695,STAIRCLIMB
1581740384359,-0.1658783,-0.045654297,-0.22671509,STAIRCLIMB
1581740384380,-0.19570923,-0.13194275,-0.13510132,STAIRCLIMB
1581740384401,-0.17227173,-0.19799805,-0.08078003,STAIRCLIMB
1581740384447,-0.05722046,-0.20651245,-0.103149414,STAIRCLIMB
1581740384447,0.15795898,-0.21504211,-0.17132568,STAIRCLIMB
1581740384460,0.3401184,-0.25019836,-0.25335693,STAIRCLIMB
1581740384478,0.31028748,-0.18734741,-0.30767822,STAIRCLIMB
1581740384497,0.10043335,0.0012054443,-0.3012848,STAIRCLIMB
1581740384519,-0.028457642,0.19935608,-0.21606445,STAIRCLIMB
1581740384538,0.0066833496,0.29415894,-0.093566895,STAIRCLIMB
1581740384558,0.026931763,0.36019897,0.0033721924,STAIRCLIMB
1581740384578,0.029052734,0.3069458,0.036392212,STAIRCLIMB
1581740384601,0.033325195,0.052337646,0.02041626,STAIRCLIMB
1581740384646,-0.11262512,-0.16603088,0.05343628,STAIRCLIMB
1581740384646,-0.33206177,-0.2917328,0.16955566,STAIRCLIMB
1581740384659,-0.3352661,-0.34500122,0.2590332,STAIRCLIMB
1581740384677,-0.14138794,-0.28533936,0.28993225,STAIRCLIMB
1581740384711,-0.027404785,-0.1628418,0.31230164,STAIRCLIMB
1581740384716,-0.11581421,-0.04032898,0.301651,STAIRCLIMB
1581740384737,-0.27134705,0.05873108,0.23454285,STAIRCLIMB
1581740384756,-0.2788086,0.106674194,0.1525116,STAIRCLIMB
1581740384776,-0.08598328,0.09921265,0.066223145,STAIRCLIMB
1581740384797,0.14198303,0.056610107,-0.01473999,STAIRCLIMB
1581740384847,0.2186737,-0.039276123,-0.037109375,STAIRCLIMB
1581740384847,0.144104,-0.1159668,0.0044403076,STAIRCLIMB
1581740384855,0.08232117,-0.14047241,0.037460327,STAIRCLIMB
1581740384875,0.15049744,-0.20332336,0.014022827,STAIRCLIMB
1581740384905,0.24317932,-0.21183777,0.0044403076,STAIRCLIMB
1581740384915,0.25169373,-0.076553345,0.05343628,STAIRCLIMB
1581740384935,0.17926025,0.050216675,0.08540344,STAIRCLIMB
1581740384954,0.036514282,0.07577515,0.09605408,STAIRCLIMB
1581740384976,-0.13606262,0.031036377,0.10884094,STAIRCLIMB
1581740384996,-0.20103455,0.012924194,0.10990906,STAIRCLIMB
1581740385015,-0.07321167,0.09069824,0.09498596,STAIRCLIMB
1581740385034,0.18991089,0.18017578,0.09498596,STAIRCLIMB
1581740385053,0.35716248,0.108795166,0.09286499,STAIRCLIMB
1581740385075,0.29856873,-0.13833618,0.052383423,STAIRCLIMB
1581740385114,0.101501465,-0.48667908,-0.006210327,STAIRCLIMB
1581740385114,-0.015686035,-0.58361816,-0.07545471,STAIRCLIMB
1581740385135,-0.103027344,-0.13301086,-0.09036255,STAIRCLIMB
1581740385153,-0.27560425,0.42199707,-0.054153442,STAIRCLIMB
1581740385173,-0.2788086,0.35487366,-0.040298462,STAIRCLIMB
1581740385194,-0.091308594,-0.20651245,-0.13830566,STAIRCLIMB
1581740385229,-0.0018310547,-0.52290344,-0.24057007,STAIRCLIMB
1581740385245,-0.14671326,-0.33221436,-0.23843384,STAIRCLIMB
1581740385253,-0.3661499,0.057662964,-0.21180725,STAIRCLIMB
1581740385271,-0.3938446,0.27285767,-0.2320404,STAIRCLIMB
1581740385313,-0.20635986,0.19296265,-0.2970276,STAIRCLIMB
1581740385313,-0.05722046,0.010803223,-0.3396454,STAIRCLIMB
1581740385331,-0.07107544,-0.064834595,-0.26080322,STAIRCLIMB
1581740385351,-0.19996643,-0.01902771,-0.081848145,STAIRCLIMB
1581740385371,-0.31394958,0.042755127,0.047058105,STAIRCLIMB
1581740385394,-0.29264832,0.024642944,0.017227173,STAIRCLIMB
1581740385429,-0.13285828,-0.07336426,-0.103149414,STAIRCLIMB
1581740385431,0.07913208,-0.1585846,-0.18411255,STAIRCLIMB
1581740385454,0.17500305,-0.15325928,-0.16706848,STAIRCLIMB
1581740385470,0.07699585,-0.057373047,-0.12445068,STAIRCLIMB
1581740385511,-0.011413574,0.13223267,-0.13830566,STAIRCLIMB
1581740385511,0.07060242,0.31652832,-0.20755005,STAIRCLIMB
1581740385529,0.24531555,0.28562927,-0.27998352,STAIRCLIMB
1581740385550,0.2602234,0.16526794,-0.28851318,STAIRCLIMB
1581740385570,0.039718628,0.13650513,-0.20967102,STAIRCLIMB
1581740385591,-0.21807861,0.21426392,-0.079711914,STAIRCLIMB
1581740385626,-0.29904175,0.35914612,0.01083374,STAIRCLIMB
1581740385629,-0.26921082,0.46141052,0.03213501,STAIRCLIMB
1581740385649,-0.25004578,0.44862366,0.09072876,STAIRCLIMB
1581740385669,-0.18080139,0.18231201,0.16423035,STAIRCLIMB
1581740385711,-0.007156372,-0.21183777,0.13867188,STAIRCLIMB
1581740385711,0.2101593,-0.34500122,0.07048035,STAIRCLIMB
1581740385728,0.3113556,-0.16390991,0.09605408,STAIRCLIMB
1581740385748,0.21548462,0.02571106,0.1844635,STAIRCLIMB
1581740385769,0.052490234,0.032104492,0.22068787,STAIRCLIMB
1581740385790,-0.02420044,-0.07122803,0.19406128,STAIRCLIMB
1581740385827,-0.0018310547,-0.1308899,0.17701721,STAIRCLIMB
1581740385827,0.013076782,-0.13833618,0.20152283,STAIRCLIMB
1581740385848,-0.04763794,-0.1585846,0.2537079,STAIRCLIMB
1581740385867,-0.114746094,-0.20439148,0.25584412,STAIRCLIMB
1581740385910,-0.08811951,-0.23847961,0.16423035,STAIRCLIMB
1581740385911,0.047164917,-0.25125122,0.054504395,STAIRCLIMB
1581740385926,0.19418335,-0.26617432,-0.021118164,STAIRCLIMB
1581740385947,0.27194214,-0.24380493,-0.06159973,STAIRCLIMB
1581740385966,0.27513123,-0.15644836,-0.06266785,STAIRCLIMB
1581740385989,0.23571777,-0.047790527,-0.043502808,STAIRCLIMB
1581740386030,0.18139648,-0.0062408447,-0.06480408,STAIRCLIMB
1581740386034,0.13452148,-0.022232056,-0.129776,STAIRCLIMB
1581740386046,0.101501465,-0.047790527,-0.1958313,STAIRCLIMB
1581740386065,0.1590271,-0.02116394,-0.2469635,STAIRCLIMB
1581740386112,0.30389404,0.05340576,-0.30874634,STAIRCLIMB
1581740386114,0.3156128,0.07577515,-0.36094666,STAIRCLIMB
1581740386126,0.14303589,-0.014770508,-0.3801117,STAIRCLIMB
1581740386145,-0.012481689,-0.10531616,-0.43551636,STAIRCLIMB
1581740386165,-0.07853699,0.12158203,-0.53990173,STAIRCLIMB
1581740386187,-0.091308594,0.4177246,-0.6411133,STAIRCLIMB
1581740386230,-0.12860107,0.4645996,-0.6773224,STAIRCLIMB
1581740386231,-0.12753296,0.13330078,-0.7060852,STAIRCLIMB
1581740386244,-0.03805542,-0.4877472,-0.80622864,STAIRCLIMB
1581740386264,-0.05722046,-0.7434082,-0.9148865,STAIRCLIMB
1581740386315,-0.17973328,-0.5260925,-0.9297943,STAIRCLIMB
1581740386315,-0.19784546,-0.12768555,-0.8051605,STAIRCLIMB
1581740386326,-0.11155701,0.1428833,-0.69117737,STAIRCLIMB
1581740386344,-0.10409546,0.097076416,-0.68904114,STAIRCLIMB
1581740386363,-0.1818695,-0.11489868,-0.67626953,STAIRCLIMB
1581740386385,-0.17120361,-0.22569275,-0.6091461,STAIRCLIMB
1581740386427,-0.10942078,-0.1862793,-0.5388489,STAIRCLIMB
1581740386427,-0.11048889,-0.10638428,-0.50901794,STAIRCLIMB
1581740386442,-0.08811951,-0.14793396,-0.5548248,STAIRCLIMB
1581740386461,0.07273865,-0.25231934,-0.64430237,STAIRCLIMB
1581740386485,0.21548462,-0.30345154,-0.6986389,STAIRCLIMB
1581740386501,0.22506714,-0.27575684,-0.6933136,STAIRCLIMB
1581740386521,0.1952362,-0.14898682,-0.69436646,STAIRCLIMB
1581740386541,0.17607117,0.01399231,-0.70503235,STAIRCLIMB
1581740386561,0.12812805,0.120513916,-0.68478394,STAIRCLIMB
1581740386581,0.068481445,0.13330078,-0.6826477,STAIRCLIMB
1581740386613,0.050369263,0.118392944,-0.7114105,STAIRCLIMB
1581740386621,0.087646484,0.08963013,-0.7188721,STAIRCLIMB
1581740386640,0.068481445,0.08216858,-0.69117737,STAIRCLIMB
1581740386661,-0.02420044,0.13969421,-0.66348267,STAIRCLIMB
1581740386682,-0.06681824,0.24409485,-0.6741333,STAIRCLIMB
1581740386699,-0.06361389,0.25793457,-0.68159485,STAIRCLIMB
1581740386720,-0.12860107,0.22172546,-0.61553955,STAIRCLIMB
1581740386739,-0.21914673,0.1301117,-0.5079498,STAIRCLIMB
1581740386759,-0.27774048,0.06512451,-0.43977356,STAIRCLIMB
1581740386780,-0.16268921,0.10986328,-0.43977356,STAIRCLIMB
1581740386799,0.15689087,0.07258606,-0.49090576,STAIRCLIMB
1581740386819,0.4381256,-0.12236023,-0.5345764,STAIRCLIMB
1581740386839,0.45196533,-0.2640381,-0.5580139,STAIRCLIMB
1581740386858,0.3156128,-0.2331543,-0.5526886,STAIRCLIMB
1581740386881,0.24957275,-0.10745239,-0.526062,STAIRCLIMB
1581740386898,0.30496216,-0.029678345,-0.48558044,STAIRCLIMB
1581740386918,0.32946777,-0.057373047,-0.43870544,STAIRCLIMB
1581740386938,0.25915527,-0.13726807,-0.37478638,STAIRCLIMB
1581740386958,0.124938965,-0.28533936,-0.32792664,STAIRCLIMB
1581740386979,-0.012481689,-0.46324158,-0.33111572,STAIRCLIMB
1581740387002,-0.02420044,-0.5122528,-0.38438416,STAIRCLIMB
1581740387017,0.1164093,-0.40571594,-0.48132324,STAIRCLIMB
1581740387037,0.21548462,-0.2970581,-0.58891296,STAIRCLIMB
1581740387058,0.17926025,-0.30026245,-0.6506958,STAIRCLIMB
1581740387079,0.15795898,-0.36950684,-0.6645508,STAIRCLIMB
