Timestamp,Acc_X,Acc_Y,Acc_Z,Activity
1581740008553,-9.797134,7.329895,5.742737,JOGGING
1581740008572,-6.4249115,6.87381,7.0260315,JOGGING
1581740008620,-5.6312256,6.3039856,3.1821442,JOGGING
1581740008622,-4.826782,6.71579,5.5667725,JOGGING
1581740008631,-6.4045563,8.193008,7.696411,JOGGING
1581740008655,-6.3255463,7.94162,9.785355,JOGGING
1581740008670,-4.011551,8.182236,8.881546,JOGGING
1581740008692,-3.6069183,8.424057,5.7295685,JOGGING
1581740008711,-2.9353638,8.884933,4.15419,JOGGING
1581740008734,-2.5091858,9.178223,3.6777344,JOGGING
1581740008751,-1.2294922,9.605591,3.2060852,JOGGING
1581740008771,0.7565155,9.463135,2.4638824,JOGGING
1581740008800,1.1611328,9.024994,3.3006592,JOGGING
1581740008811,0.9660034,9.1219635,6.1282043,JOGGING
1581740008830,-0.5243988,9.987457,9.282562,JOGGING
1581740008850,-4.866287,12.257172,11.213486,JOGGING
1581740008870,-10.463913,15.564758,13.133636,JOGGING
1581740008889,-17.068329,19.303299,17.000275,JOGGING
1581740008910,-26.214172,22.62645,21.460678,JOGGING
1581740008929,-34.56157,21.455688,23.05162,JOGGING
1581740008949,-27.601624,12.485809,18.410461,JOGGING
1581740008969,-18.498856,4.807617,11.116531,JOGGING
1581740009015,-11.728058,-0.07537842,4.5504303,JOGGING
1581740009018,-6.1136627,-3.3889465,-0.5037384,JOGGING
1581740009029,-1.8340149,-5.461136,-3.5874634,JOGGING
1581740009052,1.186264,-6.8389893,-4.1046143,JOGGING
1581740009067,3.0142365,-8.359299,-3.3217163,JOGGING
1581740009088,2.9160767,-10.828934,-2.8165436,JOGGING
1581740009108,3.2333221,-12.470154,-2.8835754,JOGGING
1581740009128,3.0776978,-12.67366,-3.5084686,JOGGING
1581740009149,1.6806793,-11.932648,-4.1082153,JOGGING
1581740009170,-0.41067505,-10.588318,-4.075897,JOGGING
1581740009219,-2.944931,-9.297836,-3.5072632,JOGGING
1581740009222,-6.399765,-8.690903,-2.5890808,JOGGING
1581740009228,-11.550888,-7.105942,-1.9342804,JOGGING
1581740009265,-17.727936,-2.5342102,-2.8871613,JOGGING
1581740009266,-28.094818,7.3945465,-1.4398804,JOGGING
1581740009287,-42.96521,18.689194,8.5355835,JOGGING
1581740009306,-45.88614,25.882568,17.494675,JOGGING
1581740009326,-30.175385,23.980377,17.720932,JOGGING
1581740009346,-13.976212,19.001633,18.337448,JOGGING
1581740009368,-5.080551,16.080704,17.361801,JOGGING
1581740009386,-0.8116913,13.986984,12.381866,JOGGING
1581740009446,1.6746826,11.900436,6.577118,JOGGING
1581740009446,1.8159485,10.435181,2.363327,JOGGING
1581740009447,2.556961,9.336243,2.4052277,JOGGING
1581740009464,4.258026,8.110413,4.3540955,JOGGING
1581740009484,5.7184906,6.4261017,5.6218414,JOGGING
1581740009515,6.628296,4.3359528,5.0687714,JOGGING
1581740009515,6.617523,2.439743,2.3740997,JOGGING
1581740009535,5.186981,2.2170868,-0.53964233,JOGGING
1581740009557,1.9500275,4.328781,-1.9546204,JOGGING
1581740009602,-4.2509766,9.141113,-0.40318298,JOGGING
1581740009602,-9.919235,16.312958,6.9458313,JOGGING
1581740009613,-12.737213,25.635971,18.970703,JOGGING
1581740009638,-21.535904,31.368896,32.080154,JOGGING
1581740009652,-34.87401,27.29515,30.318024,JOGGING
1581740009672,-29.057297,18.083466,15.072937,JOGGING
1581740009693,-20.413025,9.024994,5.691269,JOGGING
1581740009723,-12.7444,2.7234497,4.0213013,JOGGING
1581740009742,-7.2796326,-1.6914673,4.3983917,JOGGING
1581740009762,-3.957672,-5.6215363,5.047226,JOGGING
1581740009788,-1.5000305,-8.767517,4.066803,JOGGING
1581740009801,-0.21315002,-11.404724,1.1937561,JOGGING
1581740009822,1.1000824,-13.397903,-2.4526215,JOGGING
1581740009849,1.7560883,-13.85759,-5.6309204,JOGGING
1581740009861,2.8741913,-12.867584,-6.6903534,JOGGING
1581740009882,2.482727,-12.066727,-5.5004425,JOGGING
1581740009901,0.071762085,-11.616623,-3.1313782,JOGGING
1581740009921,-2.8707123,-11.042007,-0.7599182,JOGGING
1581740009942,-8.640732,-9.445084,0.68618774,JOGGING
1581740009961,-15.160156,-6.815048,1.0788422,JOGGING
1581740010000,-17.146133,-5.261215,-0.57795715,JOGGING
1581740010003,-23.438095,2.9485168,-0.28466797,JOGGING
1581740010021,-46.22371,15.563568,12.822388,JOGGING
1581740010055,-57.302887,27.530975,24.589905,JOGGING
1581740010063,-38.494034,27.396896,18.798325,JOGGING
1581740010080,-15.996918,20.936157,15.939636,JOGGING
1581740010100,-5.285263,17.183243,15.0190735,JOGGING
1581740010120,-0.37834167,14.714813,10.723877,JOGGING
1581740010139,4.655472,12.609116,5.1394043,JOGGING
1581740010149,7.5345,10.98465,2.2304535,JOGGING
1581740010196,5.8286285,10.540527,2.3764954,JOGGING
1581740010196,3.928833,9.692978,3.941101,JOGGING
1581740010208,3.7612305,7.756073,4.8628693,JOGGING
1581740010228,6.130295,5.673111,4.2332,JOGGING
1581740010259,8.792648,4.3060303,2.615921,JOGGING
1581740010267,7.925949,4.2569427,0.93278503,JOGGING
1581740010287,2.837082,5.858658,0.43359375,JOGGING
1581740010307,-2.292511,9.373352,1.2476196,JOGGING
1581740010328,-3.7577667,15.416321,3.920761,JOGGING
1581740010348,-10.07486,25.667084,15.456024,JOGGING
1581740010368,-26.891739,35.169678,40.575974,JOGGING
1581740010395,-44.101257,29.28592,46.545914,JOGGING
1581740010406,-33.33333,15.974167,23.712433,JOGGING
1581740010436,-23.162766,4.5286865,8.189621,JOGGING
1581740010449,-13.801437,-2.469574,3.9710388,JOGGING
1581740010467,-7.9823303,-6.6259155,2.3226166,JOGGING
1581740010486,-4.2078705,-10.621826,0.91004944,JOGGING
1581740010506,-2.60495,-13.038773,-0.4522705,JOGGING
1581740010528,-2.024353,-15.406647,-2.609436,JOGGING
1581740010556,-0.002456665,-15.994415,-4.1716614,JOGGING
1581740010597,1.3347168,-14.610565,-6.395859,JOGGING
1581740010607,1.1060638,-12.641327,-8.47644,JOGGING
1581740010615,0.6344147,-11.921875,-8.494385,JOGGING
1581740010635,-0.098220825,-12.27623,-4.7259216,JOGGING
1581740010655,-5.1607666,-12.102646,1.6905518,JOGGING
1581740010698,-15.437866,-9.349319,5.3848114,JOGGING
1581740010700,-21.551468,-6.1291046,2.5201416,JOGGING
1581740010716,-23.35431,-1.707016,-4.854004,JOGGING
1581740010734,-37.89189,5.7581177,2.6039429,JOGGING
1581740010754,-51.425125,16.573914,22.41835,JOGGING
1581740010794,-39.555862,23.847504,28.913834,JOGGING
1581740010795,-23.168747,23.153183,21.47145,JOGGING
1581740010814,-14.553207,20.580612,16.302368,JOGGING
1581740010834,-8.912476,17.529205,14.044632,JOGGING
1581740010854,-4.4293365,14.743546,14.603683,JOGGING
1581740010894,2.6371613,10.972687,13.951263,JOGGING
1581740010903,7.0424805,8.491089,12.140045,JOGGING
1581740010913,8.039673,7.174286,7.478531,JOGGING
1581740010933,8.158188,6.167511,2.2005157,JOGGING
1581740010954,8.479019,5.5605927,-1.7068329,JOGGING
1581740010994,8.702866,4.873459,-3.4390259,JOGGING
1581740010994,7.936722,4.292862,-3.7299194,JOGGING
1581740011005,7.427948,3.3507385,-0.45585632,JOGGING
1581740011021,6.431961,4.668747,8.626556,JOGGING
1581740011041,2.5114594,10.271179,12.798447,JOGGING
1581740011061,-5.956833,22.105713,11.511566,JOGGING
1581740011102,-24.213821,39.83957,21.321808,JOGGING
1581740011102,-42.090134,45.08766,38.12552,JOGGING
1581740011121,-46.102814,30.39444,32.99594,JOGGING
1581740011141,-34.239548,13.85051,16.78479,JOGGING
1581740011189,-24.504715,2.5798035,6.0707397,JOGGING
1581740011189,-16.24591,-2.264862,0.52697754,JOGGING
1581740011201,-11.3832855,-5.4647217,-1.6888733,JOGGING
1581740011220,-7.6220093,-9.125458,-1.1777039,JOGGING
1581740011240,-3.5758057,-12.328888,-1.5583801,JOGGING
1581740011260,-1.9573212,-14.092224,-2.2263641,JOGGING
1581740011297,-2.0255585,-14.929001,-3.233139,JOGGING
1581740011299,-1.9238129,-15.249817,-5.3460083,JOGGING
1581740011321,-0.525589,-14.37355,-7.664795,JOGGING
1581740011340,0.2477417,-13.560715,-8.026321,JOGGING
1581740011381,-0.94577026,-12.442612,-4.9150543,JOGGING
1581740011381,-5.558197,-9.15538,-4.0423737,JOGGING
1581740011398,-14.672928,-3.177063,-6.6712036,JOGGING
1581740011420,-27.823074,4.515518,-9.783661,JOGGING
1581740011439,-26.506271,8.492294,-4.017227,JOGGING
1581740011459,-17.845245,18.343231,6.9673767,JOGGING
1581740011500,-24.593307,28.185791,4.592331,JOGGING
1581740011501,-37.62375,33.685272,-0.8796234,JOGGING
1581740011520,-25.77124,30.345367,5.447052,JOGGING
1581740011538,-8.949585,22.902985,14.400177,JOGGING
1581740011583,1.3945618,16.248306,15.482361,JOGGING
1581740011583,4.5309753,11.887268,10.507202,JOGGING
1581740011599,1.8219299,11.347366,5.6816864,JOGGING
1581740011627,-1.758606,11.61911,3.0612335,JOGGING
1581740011647,1.909317,9.317093,4.775482,JOGGING
1581740011667,6.861725,6.3973694,7.5431824,JOGGING
1581740011691,9.532455,3.4261627,7.6461334,JOGGING
1581740011737,9.225998,1.9920349,7.3468475,JOGGING
1581740011737,5.585617,3.2477875,4.8916016,JOGGING
1581740011746,2.7772217,4.359894,1.1482697,JOGGING
1581740011769,3.2273254,7.8841553,-1.1537628,JOGGING
1581740011786,1.0713501,15.297806,-1.9701843,JOGGING
1581740011808,-9.300339,30.31424,11.52594,JOGGING
1581740011825,-28.506622,47.6734,33.510696,JOGGING
1581740011845,-47.665024,43.569733,21.834167,JOGGING
1581740011866,-33.81337,27.754837,9.284973,JOGGING
1581740011886,-20.645264,10.040146,7.945404,JOGGING
1581740011909,-10.399277,-0.23458862,7.933441,JOGGING
1581740011924,-5.7413483,-5.9543304,3.8668823,JOGGING
1581740011945,-3.0730286,-9.692871,0.10559082,JOGGING
1581740011964,-1.9190216,-12.354034,0.42642212,JOGGING
1581740011985,-6.1795044,-14.690781,2.2639618,JOGGING
1581740012015,-8.543777,-16.759369,1.379303,JOGGING
1581740012015,-0.39990234,-18.048645,2.6661835,JOGGING
1581740012034,4.7524414,-18.235397,-0.1960907,JOGGING
1581740012055,0.77207947,-15.424591,-4.494873,JOGGING
1581740012074,-5.7066345,-12.834076,-5.012024,JOGGING
1581740012098,-10.60997,-10.777451,-0.8544922,JOGGING
1581740012114,-14.969803,-8.953079,2.1083374,JOGGING
1581740012136,-20.851166,-4.7883453,9.184402,JOGGING
1581740012171,-32.25235,7.866211,12.817612,JOGGING
1581740012182,-41.8974,25.345078,-0.027297974,JOGGING
1581740012192,-44.006683,36.274612,-10.395386,JOGGING
1581740012222,-33.717606,33.05919,-0.24636841,JOGGING
1581740012232,-18.965729,25.608429,13.944077,JOGGING
1581740012252,-7.1299896,20.787704,18.573273,JOGGING
1581740012271,-6.1256256,19.928192,13.382645,JOGGING
1581740012293,-3.7062836,18.83165,6.019272,JOGGING
1581740012312,1.9990997,14.87883,2.7846985,JOGGING
1581740012333,4.940384,11.391663,4.8987885,JOGGING
1581740012350,7.3106384,8.287582,6.8991394,JOGGING
1581740012370,8.171356,6.12442,7.838867,JOGGING
1581740012392,8.66217,4.9081726,6.4621887,JOGGING
1581740012410,7.4722443,4.2042694,3.980606,JOGGING
1581740012430,4.692581,3.9085846,1.4954224,JOGGING
1581740012450,1.141983,4.5873413,-0.094329834,JOGGING
1581740012470,-0.14251709,6.3423004,-2.2838287,JOGGING
1581740012490,-1.0654755,12.50856,-0.32417297,JOGGING
1581740012511,-8.137955,27.70935,13.747757,JOGGING
1581740012554,-31.528107,44.378983,38.390076,JOGGING
1581740012567,-58.97284,40.341156,31.632446,JOGGING
1581740012587,-33.229187,22.510345,11.561844,JOGGING
1581740012589,-19.558289,7.795578,4.6426086,JOGGING
1581740012609,-11.821426,-0.50154114,5.1920776,JOGGING
1581740012639,-7.36821,-7.2148895,3.9279327,JOGGING
1581740012649,-5.032669,-11.414307,2.7296448,JOGGING
1581740012669,-4.1336517,-14.032364,0.91244507,JOGGING
1581740012690,-2.9161987,-15.926178,-0.80540466,JOGGING
1581740012709,0.0418396,-15.595779,-2.7614746,JOGGING
1581740012752,2.4288635,-14.960129,-4.320099,JOGGING
1581740012754,3.2823944,-14.092224,-4.685211,JOGGING
1581740012768,2.280426,-13.083069,-4.084259,JOGGING
1581740012787,-2.7725525,-11.464584,-2.798584,JOGGING
1581740012808,-7.1850586,-9.549225,-1.031662,JOGGING
1581740012827,-11.127106,-8.3736725,-0.5432434,JOGGING
1581740012850,-15.120636,-7.6661835,-1.2734833,JOGGING
1581740012867,-17.04918,-6.5026093,-2.94104,JOGGING
1581740012887,-31.58197,6.427292,1.1925659,JOGGING
1581740012906,-64.22093,28.050522,20.06247,JOGGING
1581740012939,-54.38794,35.4115,21.239212,JOGGING
1581740012946,-23.392609,28.513794,14.146393,JOGGING
1581740012969,-8.59285,20.78891,11.443329,JOGGING
1581740012986,-2.1452637,15.934662,10.139694,JOGGING
1581740013007,0.48358154,13.903183,7.3540344,JOGGING
1581740013026,0.9264984,13.487793,6.008499,JOGGING
1581740013057,2.936432,12.750366,7.154129,JOGGING
1581740013069,4.407669,11.157028,8.476929,JOGGING
1581740013089,7.8996124,8.719742,10.22348,JOGGING
1581740013106,10.353668,6.7828217,9.918228,JOGGING
1581740013144,9.09552,5.3654633,7.344467,JOGGING
1581740013147,6.1279144,4.6304474,4.866455,JOGGING
1581740013169,2.4803467,4.9560547,1.9898224,JOGGING
1581740013185,1.9608002,5.620453,-0.79104614,JOGGING
1581740013204,2.498291,7.4220734,-2.4621887,JOGGING
1581740013225,-0.57107544,16.5811,4.3481293,JOGGING
1581740013244,-17.34845,36.612183,21.488205,JOGGING
1581740013267,-44.535812,48.54608,30.2426,JOGGING
1581740013286,-47.044937,37.967316,22.714035,JOGGING
1581740013304,-32.242783,18.028397,18.481094,JOGGING
1581740013324,-18.901093,2.8012695,14.100906,JOGGING
1581740013377,-12.985016,-4.6542816,7.5563507,JOGGING
1581740013377,-10.672211,-10.169327,0.50302124,JOGGING
1581740013383,-7.655533,-13.460159,-1.3764191,JOGGING
1581740013403,-4.1923065,-15.264191,-2.012085,JOGGING
1581740013423,0.236969,-16.401428,-3.8053436,JOGGING
1581740013443,2.680252,-15.783722,-4.684021,JOGGING
1581740013462,3.3422546,-14.66803,-5.5650787,JOGGING
1581740013489,2.8490448,-13.448181,-4.901886,JOGGING
1581740013506,0.92051697,-11.948212,-2.2898102,JOGGING
1581740013529,-2.0758362,-10.448257,-0.04286194,JOGGING
1581740013588,-6.0454254,-8.91716,0.908844,JOGGING
1581740013588,-10.249634,-7.035309,0.275589,JOGGING
1581740013588,-16.114243,-4.1550903,-0.66534424,JOGGING
1581740013602,-25.19664,1.5155792,-0.63661194,JOGGING
1581740013622,-31.981812,12.728836,-2.1976318,JOGGING
1581740013641,-42.128433,26.575684,2.2376251,JOGGING
1581740013662,-47.058105,31.871674,8.865982,JOGGING
1581740013685,-28.992645,26.240509,12.6129,JOGGING
1581740013706,-15.034454,21.109741,16.273636,JOGGING
1581740013726,-5.2984314,16.779816,13.545441,JOGGING
1581740013788,-2.0806274,15.395966,8.690002,JOGGING
1581740013788,-0.5435486,14.016907,6.3736115,JOGGING
1581740013788,2.0230408,11.607147,8.366791,JOGGING
1581740013800,5.8214417,9.077667,10.61853,JOGGING
1581740013819,9.92511,7.0198517,9.700363,JOGGING
1581740013840,11.399933,5.7820587,6.352066,JOGGING
1581740013860,9.861664,5.0973053,2.3441772,JOGGING
1581740013881,5.015793,5.340317,0.5401459,JOGGING
1581740013899,1.0881195,6.2920227,0.64907837,JOGGING
1581740013918,0.6272278,6.3710327,1.2823486,JOGGING
1581740013962,2.7065887,8.03978,3.0133514,JOGGING
1581740013962,1.0067139,15.290619,5.8480835,JOGGING
1581740013978,-12.528915,30.836182,13.103714,JOGGING
1581740014000,-37.504044,44.610016,23.866852,JOGGING
1581740014019,-50.9774,42.71141,20.829803,JOGGING
1581740014039,-38.20793,26.058548,12.086182,JOGGING
1581740014063,-24.584915,8.773605,7.320526,JOGGING
1581740014081,-13.399216,-2.1583252,6.3137665,JOGGING
1581740014100,-7.4101105,-7.8242035,4.814987,JOGGING
1581740014122,-4.6579895,-10.267487,1.5780182,JOGGING
1581740014193,-5.790436,-11.419098,-0.21524048,JOGGING
1581740014193,-6.1184387,-12.964554,-0.5504303,JOGGING
1581740014193,-2.7833252,-13.869568,-0.4355011,JOGGING
1581740014196,-0.5579071,-13.734299,-2.4250946,JOGGING
1581740014216,-0.033584595,-13.207565,-5.000046,JOGGING
1581740014236,-0.37117004,-12.581482,-4.980896,JOGGING
1581740014257,-3.375885,-11.581909,-1.6062622,JOGGING
1581740014276,-5.850296,-10.582321,1.1051788,JOGGING
1581740014300,-8.084091,-9.109894,1.4068451,JOGGING
1581740014319,-13.636246,-6.437958,0.8190613,JOGGING
1581740014389,-18.459366,-0.42851257,-0.52648926,JOGGING
1581740014389,-28.634705,14.753128,-6.1061707,JOGGING
1581740014390,-49.190125,32.61148,-7.003998,JOGGING
1581740014395,-48.37491,34.31256,0.2516327,JOGGING
1581740014415,-24.950043,27.52739,13.854294,JOGGING
1581740014439,-12.204514,22.45288,20.134293,JOGGING
1581740014456,-8.262451,19.321259,17.282791,JOGGING
1581740014476,-4.486801,16.013672,11.7043,JOGGING
1581740014494,-1.2666016,12.94191,7.865204,JOGGING
1581740014514,2.2157745,10.316666,8.202789,JOGGING
1581740014546,5.1750183,8.145126,9.377136,JOGGING
1581740014574,7.1837463,6.4260864,9.487274,JOGGING
1581740014575,8.830963,5.1918793,7.9944916,JOGGING
1581740014594,9.732376,4.4341125,7.5910645,JOGGING
1581740014614,8.56041,4.8219757,8.391922,JOGGING
1581740014633,5.1534576,6.2991943,6.687256,JOGGING
1581740014654,1.1515656,9.433212,2.6625977,JOGGING
1581740014675,-2.019577,14.718414,1.2703705,JOGGING
1581740014696,-8.851425,23.114868,8.433823,JOGGING
1581740014715,-14.259933,34.063553,13.061813,JOGGING
1581740014746,-27.196991,42.297226,11.74501,JOGGING
1581740014775,-34.524445,37.976883,4.0859528,JOGGING
1581740014775,-26.925247,25.560547,1.5744324,JOGGING
1581740014791,-19.699554,10.878113,6.826126,JOGGING
1581740014812,-12.58757,1.5550842,11.421783,JOGGING
1581740014832,-10.114365,-4.703354,8.848022,JOGGING
1581740014853,-9.028595,-9.834137,2.1825562,JOGGING
1581740014875,-6.398575,-14.446564,-1.0843353,JOGGING
1581740014895,-2.9114075,-15.941742,-1.6373901,JOGGING
1581740014915,-1.0391388,-16.612122,-3.3181152,JOGGING
1581740014931,0.0418396,-16.13089,-4.5547333,JOGGING
1581740014970,-0.04196167,-14.520782,-5.2310944,JOGGING
1581740014981,-3.0969543,-12.914276,-4.511627,JOGGING
1581740015004,-8.209778,-11.449036,-2.688446,JOGGING
1581740015021,-11.920792,-10.222,0.39408875,JOGGING
1581740015041,-15.570755,-8.605911,3.5735931,JOGGING
1581740015060,-17.046768,-4.6494904,2.4590912,JOGGING
1581740015080,-23.4393,6.985138,-2.6082458,JOGGING
1581740015102,-44.048584,27.157486,-3.0176544,JOGGING
1581740015122,-54.902695,37.737457,5.245941,JOGGING
1581740015169,-37.03836,34.658524,13.58136,JOGGING
1581740015169,-18.59822,26.724136,22.706863,JOGGING
1581740015170,-7.1060486,20.361542,23.674118,JOGGING
1581740015208,1.1527557,15.925079,15.028656,JOGGING
1581740015208,6.1135406,12.510956,4.893997,JOGGING
1581740015228,7.5572357,10.113159,1.5660553,JOGGING
1581740015248,7.435135,8.883743,5.035263,JOGGING
1581740015268,7.404007,7.0545654,9.263412,JOGGING
1581740015288,7.6518097,5.4779816,10.705917,JOGGING
1581740015308,8.8333435,4.474823,7.4246674,JOGGING
1581740015352,8.26593,4.2760925,2.7966766,JOGGING
1581740015352,4.9511566,5.834732,0.6107788,JOGGING
1581740015367,-1.2558289,9.67981,0.11038208,JOGGING
1581740015388,-6.703827,17.01445,2.9319458,JOGGING
1581740015406,-12.58638,28.153473,11.7773285,JOGGING
1581740015426,-22.237411,41.376648,24.002121,JOGGING
1581740015447,-44.242523,40.078995,17.69101,JOGGING
1581740015467,-34.907516,26.816315,9.488464,JOGGING
1581740015490,-25.949615,10.88768,10.344391,JOGGING
1581740015509,-17.925446,-0.062210083,9.854782,JOGGING
1581740015559,-12.181763,-7.059265,3.4646606,JOGGING
1581740015559,-6.0573883,-11.82132,-2.0767365,JOGGING
1581740015578,-1.4186249,-14.269394,-4.621765,JOGGING
1581740015595,-0.22032166,-15.474869,-4.0926514,JOGGING
1581740015624,0.18190002,-16.235031,-2.8249207,JOGGING
1581740015638,1.9165039,-15.551483,-3.655716,JOGGING
1581740015655,2.7760162,-14.027588,-5.245453,JOGGING
1581740015674,0.9229126,-12.017639,-5.6835938,JOGGING
1581740015694,-2.5223541,-10.560776,-3.8436432,JOGGING
1581740015715,-6.2860413,-9.245163,-1.6254272,JOGGING
1581740015749,-9.823471,-7.6254883,-0.079956055,JOGGING
1581740015755,-13.978607,-4.6099854,1.1147461,JOGGING
1581740015774,-20.229874,-0.8726349,1.7120972,JOGGING
1581740015796,-28.665833,9.8689575,5.093918,JOGGING
1581740015836,-44.365814,26.472748,10.533539,JOGGING
1581740015851,-53.05078,37.19397,12.122086,JOGGING
1581740015854,-33.37285,31.80223,8.353622,JOGGING
1581740015873,-11.4599,22.263733,8.857605,JOGGING
1581740015894,-1.7621918,15.764679,7.7323303,JOGGING
1581740015914,0.5422363,13.055634,5.6816864,JOGGING
1581740015947,1.098877,10.86615,4.3744507,JOGGING
1581740015954,1.90094,9.017822,5.4566345,JOGGING
1581740015975,4.474716,7.486725,7.7502747,JOGGING
1581740015982,7.3190155,5.9831696,9.255035,JOGGING
1581740016002,9.2200165,4.699875,8.682816,JOGGING
1581740016022,10.324936,3.6955109,7.170883,JOGGING
1581740016042,9.405563,3.4692535,4.9227295,JOGGING
1581740016062,5.9483337,4.1252594,3.082779,JOGGING
1581740016082,0.6008911,6.2094116,1.8018799,JOGGING
1581740016102,-4.2569427,10.467499,0.9734955,JOGGING
1581740016159,-8.759247,18.170853,5.6589355,JOGGING
1581740016159,-13.394424,29.58879,17.040985,JOGGING
1581740016160,-27.519012,36.834854,27.049942,JOGGING
1581740016181,-37.707535,33.883987,20.146255,JOGGING
1581740016201,-31.505371,23.004745,11.438553,JOGGING
1581740016234,-22.01474,9.655869,9.457352,JOGGING
1581740016241,-14.786652,1.3791046,9.117371,JOGGING
1581740016260,-10.714111,-3.7325134,5.6649323,JOGGING
1581740016281,-7.447235,-8.164185,0.40008545,JOGGING
1581740016300,-4.6304474,-12.196014,-3.7742157,JOGGING
1581740016349,-1.1277313,-14.721893,-5.6704254,JOGGING
1581740016349,1.0258636,-15.252213,-5.5351562,JOGGING
1581740016361,1.3370972,-14.349609,-5.4178314,JOGGING
1581740016389,0.6631317,-12.820908,-6.239044,JOGGING
1581740016409,0.44885254,-11.371216,-5.8200684,JOGGING
1581740016430,-0.2909546,-10.481766,-3.9071045,JOGGING
1581740016450,-3.5147552,-9.594711,-1.423111,JOGGING
1581740016484,-9.3350525,-8.317413,-0.06201172,JOGGING
1581740016493,-15.519272,-6.5480957,-0.19129944,JOGGING
1581740016508,-17.286194,-5.424011,0.016998291,JOGGING
1581740016539,-18.555115,4.7034607,2.2460022,JOGGING
1581740016547,-43.9205,25.033829,4.9466705,JOGGING
1581740016568,-60.63562,37.07187,7.8556213,JOGGING
