Timestamp,Acc_X,Acc_Y,Acc_Z,Activity
1581831121425,-0.4343109,2.0498505,9.277466,STAIRDOWN
1581831121448,-0.49536133,2.0319061,9.243942,STAIRDOWN
1581831121467,-0.4343109,1.9959869,9.503723,STAIRDOWN
1581831121487,-0.4702301,1.9924011,9.741943,STAIRDOWN
1581831121507,-0.5420532,1.9840088,9.677307,STAIRDOWN
1581831121528,-0.5588074,2.0498505,9.536041,STAIRDOWN
1581831121547,-0.5695801,2.0666046,9.397186,STAIRDOWN
1581831121598,-0.53726196,2.0702057,9.509705,STAIRDOWN
1581831121598,-0.5875397,2.083374,9.5168915,STAIRDOWN
1581831121604,-0.51571655,2.011551,9.5121,STAIRDOWN
1581831121624,-0.5324707,1.9971771,9.453445,STAIRDOWN
1581831121643,-0.5180969,2.0223236,9.476196,STAIRDOWN
1581831121664,-0.51213074,2.0390778,9.5408325,STAIRDOWN
1581831121684,-0.57318115,2.0666046,9.561188,STAIRDOWN
1581831121707,-0.57318115,2.0977478,9.508514,STAIRDOWN
1581831121725,-0.5623932,2.090561,9.474991,STAIRDOWN
1581831121746,-0.5408478,2.0869598,9.454636,STAIRDOWN
1581831121799,-0.49057007,2.0654144,9.531265,STAIRDOWN
1581831121799,-0.47740173,2.0893555,9.485764,STAIRDOWN
1581831121802,-0.48698425,2.098938,9.494141,STAIRDOWN
1581831121822,-0.47860718,2.0378876,9.701248,STAIRDOWN
1581831121841,-0.43789673,2.0259094,9.737152,STAIRDOWN
1581831121864,-0.45106506,2.095337,9.281067,STAIRDOWN
1581831121883,-0.6581726,2.1396332,9.141006,STAIRDOWN
1581831121903,-0.54563904,2.1599884,8.71962,STAIRDOWN
1581831121924,-0.55522156,2.162384,9.178116,STAIRDOWN
1581831121949,-0.43910217,1.9756317,9.479782,STAIRDOWN
1581831121960,-0.33494568,1.9588776,9.453445,STAIRDOWN
1581831121980,-0.3157959,1.9911957,9.601883,STAIRDOWN
1581831122000,-0.28466797,2.012741,9.650955,STAIRDOWN
1581831122021,-0.26072693,2.0402832,9.607864,STAIRDOWN
1581831122041,-0.3373413,2.0570374,9.720398,STAIRDOWN
1581831122061,-0.45706177,2.0857697,9.756302,STAIRDOWN
1581831122081,-0.009338379,1.9313354,9.172119,STAIRDOWN
1581831122100,-0.04286194,1.8714905,9.3828125,STAIRDOWN
1581831122120,-0.23558044,1.9481049,9.479782,STAIRDOWN
1581831122176,-0.1565857,1.9241486,9.187683,STAIRDOWN
1581831122176,-0.08595276,1.8834534,9.722794,STAIRDOWN
1581831122185,-0.2140503,1.9481049,9.8329315,STAIRDOWN
1581831122199,-0.03807068,1.964859,9.597092,STAIRDOWN
1581831122218,-0.44029236,2.0223236,9.368454,STAIRDOWN
1581831122239,-0.39241028,2.1396332,9.439087,STAIRDOWN
1581831122258,-0.25593567,2.1216736,9.648575,STAIRDOWN
1581831122281,-0.26072693,2.06781,9.563583,STAIRDOWN
1581831122308,-0.2571411,2.091751,9.638992,STAIRDOWN
1581831122319,-0.16137695,2.0881653,9.617447,STAIRDOWN
1581831122373,0.11038208,2.0343018,9.476196,STAIRDOWN
1581831122373,0.17501831,2.035492,9.411545,STAIRDOWN
1581831122377,0.1427002,2.0259094,9.435486,STAIRDOWN
1581831122397,0.18579102,1.9756317,9.552811,STAIRDOWN
1581831122418,0.2971344,1.9684448,9.731171,STAIRDOWN
1581831122437,0.25283813,2.0702057,9.633011,STAIRDOWN
1581831122457,0.24565125,2.1204834,9.278671,STAIRDOWN
1581831122478,0.52098083,2.1013336,9.060791,STAIRDOWN
1581831122497,0.774765,2.0941467,9.142197,STAIRDOWN
1581831122516,0.8358154,2.1528015,9.279861,STAIRDOWN
1581831122558,0.7173004,2.3144073,9.229584,STAIRDOWN
1581831122559,0.53056335,2.435318,9.135025,STAIRDOWN
1581831122575,0.51860046,2.4161682,9.345703,STAIRDOWN
1581831122596,0.55210876,2.2904816,9.630615,STAIRDOWN
1581831122616,0.57006836,2.1348572,9.797012,STAIRDOWN
1581831122635,0.46472168,2.0881653,9.68808,STAIRDOWN
1581831122661,0.3019104,2.1396332,9.691666,STAIRDOWN
1581831122680,0.29473877,2.1635742,9.617447,STAIRDOWN
1581831122700,0.30670166,2.201889,9.302612,STAIRDOWN
1581831122720,0.43719482,2.162384,9.230789,STAIRDOWN
1581831122779,0.6263275,2.1432343,9.251129,STAIRDOWN
1581831122779,0.5868225,2.1827393,9.166138,STAIRDOWN
1581831122779,0.39289856,2.2461853,9.044037,STAIRDOWN
1581831122794,0.2695923,2.2306213,9.143402,STAIRDOWN
1581831122814,0.20733643,2.0809784,9.519287,STAIRDOWN
1581831122834,0.0912323,1.9121857,9.655762,STAIRDOWN
1581831122855,0.051727295,1.7122803,9.837723,STAIRDOWN
1581831122874,-0.017715454,1.6177063,9.864044,STAIRDOWN
1581831122896,-0.051239014,1.6428375,9.752716,STAIRDOWN
1581831122915,-0.07159424,1.770935,9.469009,STAIRDOWN
1581831122975,-0.120666504,1.9313354,9.2092285,STAIRDOWN
1581831122975,-0.36009216,1.9876099,9.151779,STAIRDOWN
1581831122977,-0.8473053,1.885849,9.45105,STAIRDOWN
1581831122993,-1.1190491,1.6811523,10.087906,STAIRDOWN
1581831123014,-0.7778778,1.3926392,10.584702,STAIRDOWN
1581831123033,-0.4247284,1.25737,10.451828,STAIRDOWN
1581831123054,-0.30142212,1.2837067,10.153748,STAIRDOWN
1581831123077,-0.18530273,1.2106781,10.390778,STAIRDOWN
1581831123096,-0.1673584,1.1209106,10.628998,STAIRDOWN
1581831123117,-0.10749817,1.2166748,10.06517,STAIRDOWN
1581831123179,-0.4235382,1.6021423,9.464218,STAIRDOWN
1581831123180,-0.9143524,1.9971924,9.047623,STAIRDOWN
1581831123180,-1.3728333,2.177948,8.935104,STAIRDOWN
1581831123192,-1.5128937,2.0666199,9.355286,STAIRDOWN
1581831123211,-1.0783386,1.7038879,10.10466,STAIRDOWN
1581831123230,-0.679718,1.4668732,10.69603,STAIRDOWN
1581831123251,-0.7419586,1.241806,10.588287,STAIRDOWN
1581831123271,-0.35769653,1.4429169,10.067551,STAIRDOWN
1581831123295,-0.09553528,1.8235931,9.146988,STAIRDOWN
1581831123315,-0.17333984,2.2366028,8.124664,STAIRDOWN
1581831123380,-0.26193237,2.387436,8.294647,STAIRDOWN
1581831123380,-0.8508911,2.0690002,8.289856,STAIRDOWN
1581831123380,-0.46662903,1.7637482,8.532867,STAIRDOWN
1581831123391,-0.009338379,2.3706665,9.655762,STAIRDOWN
1581831123409,-0.6725311,2.0606232,10.10228,STAIRDOWN
1581831123429,-0.616272,2.1875153,9.581528,STAIRDOWN
1581831123450,-0.4343109,2.0462646,8.997345,STAIRDOWN
1581831123469,-0.27389526,2.103714,9.0069275,STAIRDOWN
1581831123494,-0.4175415,2.162384,8.87764,STAIRDOWN
1581831123513,-0.22840881,1.857132,9.294235,STAIRDOWN
1581831123575,0.22052002,1.3459625,10.89595,STAIRDOWN
1581831123575,0.84420776,0.86831665,11.559143,STAIRDOWN
1581831123576,0.7520294,1.3423615,9.904755,STAIRDOWN
1581831123588,0.013412476,2.1432343,7.79068,STAIRDOWN
1581831123608,-1.0795441,2.3335724,7.8134155,STAIRDOWN
1581831123628,-0.43670654,1.5782013,10.123825,STAIRDOWN
1581831123648,0.8789215,0.62409973,12.482101,STAIRDOWN
1581831123668,0.6993561,0.35116577,12.150513,STAIRDOWN
1581831123692,0.6921692,1.1568146,9.483368,STAIRDOWN
1581831123711,0.8310394,1.885849,7.3273926,STAIRDOWN
1581831123780,0.9447632,2.3934174,6.688141,STAIRDOWN
1581831123780,0.79512024,2.3383636,6.7539825,STAIRDOWN
1581831123780,0.67181396,1.8499451,8.020523,STAIRDOWN
1581831123788,0.19776917,1.2059021,10.130997,STAIRDOWN
1581831123806,-0.23797607,0.7330475,11.811737,STAIRDOWN
1581831123826,0.013412476,0.44573975,11.534012,STAIRDOWN
1581831123846,0.31987,0.77134705,9.923904,STAIRDOWN
1581831123867,0.27438354,1.3172302,8.232407,STAIRDOWN
1581831123888,0.16305542,1.6584015,7.2843018,STAIRDOWN
1581831123908,0.14509583,1.67276,6.7384186,STAIRDOWN
1581831123984,0.16065979,1.5769958,7.076004,STAIRDOWN
1581831123984,0.011016846,1.4501038,7.7858734,STAIRDOWN
1581831123984,-0.10151672,1.4058075,7.922348,STAIRDOWN
1581831123991,-0.56718445,1.7098846,7.3202057,STAIRDOWN
1581831124005,-1.189682,2.1671753,6.3266144,STAIRDOWN
1581831124026,-1.3584747,2.4449005,5.9112244,STAIRDOWN
1581831124045,-1.0568085,2.4484863,6.542099,STAIRDOWN
1581831124065,-0.7671051,2.5131378,7.605118,STAIRDOWN
1581831124089,-0.7024536,2.8734589,7.1693726,STAIRDOWN
1581831124108,-0.7922516,3.4684143,6.288315,STAIRDOWN
1581831124128,-0.49415588,3.6396027,6.269165,STAIRDOWN
1581831124179,0.17262268,2.9440918,8.473022,STAIRDOWN
1581831124180,0.25881958,2.0785828,12.243881,STAIRDOWN
1581831124183,-0.06201172,1.8032532,15.249802,STAIRDOWN
1581831124203,0.14868164,2.3910217,12.575485,STAIRDOWN
1581831124222,-0.53726196,3.0602112,7.064026,STAIRDOWN
1581831124242,-2.2634735,1.5434875,7.411194,STAIRDOWN
1581831124263,-1.5452118,-1.2062683,16.535492,STAIRDOWN
1581831124287,-0.21165466,-2.307602,20.581696,STAIRDOWN
1581831124305,-0.20925903,-0.7118683,15.685547,STAIRDOWN
1581831124361,-0.5420532,1.2669525,10.046005,STAIRDOWN
1581831124361,-0.3948059,2.426941,7.344162,STAIRDOWN
1581831124362,-0.4714203,2.7489624,7.6075134,STAIRDOWN
1581831124382,-0.8317566,2.8614807,8.856094,STAIRDOWN
1581831124401,-1.1549683,2.577774,9.057205,STAIRDOWN
1581831124421,-0.94548035,2.3467407,8.68251,STAIRDOWN
1581831124442,-0.9346924,2.514328,6.914383,STAIRDOWN
1581831124466,-0.9873657,2.8159943,5.3581696,STAIRDOWN
1581831124485,-0.64738464,2.553833,5.8441772,STAIRDOWN
1581831124503,0.05052185,2.1097107,7.6242676,STAIRDOWN
1581831124555,0.50782776,1.7003021,8.68132,STAIRDOWN
1581831124555,0.45155334,1.5279236,8.562805,STAIRDOWN
1581831124561,0.3306427,2.0929565,7.898407,STAIRDOWN
1581831124582,0.12834167,2.3862457,7.9678497,STAIRDOWN
1581831124600,-0.022506714,2.074997,9.186493,STAIRDOWN
1581831124621,0.02178955,1.3339844,11.095871,STAIRDOWN
1581831124640,0.4347992,1.5710144,12.381546,STAIRDOWN
1581831124664,1.6881561,3.3439178,8.104309,STAIRDOWN
1581831124684,0.88371277,4.2477264,4.4304047,STAIRDOWN
1581831124703,0.4850769,3.2828674,10.111847,STAIRDOWN
1581831124759,2.0544739,-0.19950867,16.458878,STAIRDOWN
1581831124759,3.427536,-1.9364929,17.33516,STAIRDOWN
1581831124759,3.2120667,-1.3966064,16.76773,STAIRDOWN
1581831124780,0.3773346,0.014785767,14.575836,STAIRDOWN
1581831124798,-1.4195251,1.6799469,10.095093,STAIRDOWN
1581831124819,-2.146164,2.1635742,3.8234863,STAIRDOWN
1581831124838,-1.4602203,1.2406158,4.419632,STAIRDOWN
1581831124858,1.0285492,-0.019943237,8.093536,STAIRDOWN
1581831124884,0.9363861,0.026763916,8.62265,STAIRDOWN
1581831124902,0.3294525,0.60375977,7.5129395,STAIRDOWN
1581831124963,-0.47979736,1.1891327,6.90361,STAIRDOWN
1581831124963,-0.72520447,1.0742188,7.6745453,STAIRDOWN
1581831124963,-0.4642334,0.08900452,9.066788,STAIRDOWN
1581831124977,-0.7455597,0.57502747,9.135025,STAIRDOWN
1581831124999,-0.7886505,1.2501831,9.13501,STAIRDOWN
1581831125017,-0.63542175,1.9924011,7.937912,STAIRDOWN
1581831125037,-1.050827,1.2908936,8.62146,STAIRDOWN
1581831125057,-0.91075134,1.7445831,9.816162,STAIRDOWN
1581831125081,-0.6414032,2.320404,11.2287445,STAIRDOWN
1581831125101,-0.52049255,3.5809479,8.778275,STAIRDOWN
1581831125164,-2.05159,4.8570557,5.1175537,STAIRDOWN
1581831125164,-0.2068634,3.747345,5.2671814,STAIRDOWN
1581831125164,1.6462708,-0.24858093,10.326126,STAIRDOWN
1581831125176,1.0800323,-1.2254181,18.612457,STAIRDOWN
1581831125196,-1.3931885,-0.0043792725,20.657104,STAIRDOWN
1581831125217,-2.0288544,1.7158661,15.095383,STAIRDOWN
1581831125235,-1.2615051,3.0757751,8.306625,STAIRDOWN
1581831125255,-0.5288849,4.2429504,5.0828247,STAIRDOWN
1581831125278,-0.71803284,4.569748,4.8889008,STAIRDOWN
1581831125296,-1.4015656,4.28006,6.965866,STAIRDOWN
1581831125349,-2.1581268,3.7640991,10.029251,STAIRDOWN
1581831125349,-1.2339783,3.0649872,10.417114,STAIRDOWN
1581831125354,0.085235596,2.612503,8.723221,STAIRDOWN
1581831125374,0.90405273,2.3311768,8.013336,STAIRDOWN
1581831125394,1.066864,2.1719513,8.708847,STAIRDOWN
1581831125413,1.0536957,2.0019684,9.026077,STAIRDOWN
1581831125434,1.3769073,2.0570374,8.458649,STAIRDOWN
1581831125457,1.453537,2.3335724,7.9163666,STAIRDOWN
1581831125475,0.9627075,2.9812012,6.8090515,STAIRDOWN
1581831125494,0.25402832,3.0099335,6.827011,STAIRDOWN
1581831125556,-0.42114258,2.0486603,9.500137,STAIRDOWN
1581831125556,-0.42593384,0.70910645,14.249023,STAIRDOWN
1581831125556,-1.1094818,0.06745911,16.625275,STAIRDOWN
1581831125572,-1.6613312,-0.17556763,15.655624,STAIRDOWN
1581831125592,-1.897171,0.16680908,13.448166,STAIRDOWN
1581831125612,-2.2036285,0.707901,11.589081,STAIRDOWN
1581831125632,-2.6190186,1.138855,10.180084,STAIRDOWN
1581831125654,-2.0132751,1.1125183,9.131424,STAIRDOWN
1581831125677,-1.2627106,0.9928131,7.6158905,STAIRDOWN
1581831125696,-0.9694214,1.0119629,6.5792084,STAIRDOWN
1581831125760,-0.9813843,1.0215454,5.5473022,STAIRDOWN
1581831125760,-0.9478607,0.9904175,4.467514,STAIRDOWN
1581831125760,-0.6880951,0.786911,3.588852,STAIRDOWN
1581831125772,-0.2583313,-0.16838074,4.266403,STAIRDOWN
1581831125791,-0.19369507,-0.14324951,3.8964996,STAIRDOWN
1581831125811,-2.012085,0.4792633,5.1606445,STAIRDOWN
1581831125831,-5.298126,2.7010803,9.218811,STAIRDOWN
1581831125851,-7.838379,4.265686,12.142136,STAIRDOWN
1581831125873,-6.2426453,4.3506775,9.4223175,STAIRDOWN
1581831125894,-4.685211,2.3467407,6.7503967,STAIRDOWN
1581831125912,-1.368042,-0.20549011,14.928986,STAIRDOWN
1581831125964,0.8681488,-0.3491516,20.080109,STAIRDOWN
1581831125972,1.5947876,0.73065186,17.04187,STAIRDOWN
1581831125972,1.2595978,2.5287018,11.629776,STAIRDOWN
1581831125989,1.121933,3.7928314,8.008545,STAIRDOWN
1581831126008,0.19058228,4.3147736,7.7020874,STAIRDOWN
1581831126028,-1.1142578,3.960434,8.81778,STAIRDOWN
1581831126048,-1.1238403,2.668747,11.944611,STAIRDOWN
1581831126073,-0.44747925,1.7003021,13.224319,STAIRDOWN
1581831126091,0.12834167,1.8870544,10.804962,STAIRDOWN
1581831126109,-0.22003174,2.7250214,7.961853,STAIRDOWN
1581831126159,-0.56718445,3.1439972,7.4255524,STAIRDOWN
1581831126161,-2.3891754,1.6512146,8.641815,STAIRDOWN
1581831126168,-2.8728027,-1.5641937,15.693924,STAIRDOWN
1581831126188,-2.7016144,-3.1850739,21.562119,STAIRDOWN
1581831126207,-2.8632355,-2.5458221,18.416138,STAIRDOWN
1581831126227,-2.1401825,-0.80882263,13.057907,STAIRDOWN
1581831126247,-2.003708,0.41700745,9.060791,STAIRDOWN
1581831126272,-1.4674072,1.162796,6.4894257,STAIRDOWN
1581831126289,-0.53126526,1.023941,6.2452087,STAIRDOWN
1581831126352,-0.23080444,0.41940308,8.607101,STAIRDOWN
1581831126352,-0.34931946,0.5929718,8.778275,STAIRDOWN
1581831126352,-0.8856201,1.1843567,7.328583,STAIRDOWN
1581831126367,-0.9227295,1.5626373,6.704895,STAIRDOWN
1581831126385,-0.27149963,1.3399658,7.1370544,STAIRDOWN
1581831126407,0.4347992,0.74861145,8.786667,STAIRDOWN
1581831126425,1.0225677,0.43615723,10.393173,STAIRDOWN
1581831126448,1.1027832,0.42778015,10.879196,STAIRDOWN
1581831126470,0.8358154,0.69833374,10.107056,STAIRDOWN
1581831126490,0.5856323,0.77015686,9.98616,STAIRDOWN
1581831126541,0.6730194,0.76297,10.711594,STAIRDOWN
1581831126541,0.6718292,1.1592102,10.966583,STAIRDOWN
1581831126544,-0.10749817,1.5195465,9.58992,STAIRDOWN
1581831126564,-1.3249512,1.2669525,9.692871,STAIRDOWN
1581831126584,-1.2579193,0.51397705,11.273041,STAIRDOWN
1581831126604,-0.73716736,0.015975952,12.036789,STAIRDOWN
1581831126631,-1.095108,0.5953827,10.810959,STAIRDOWN
1581831126646,-1.7750549,1.1687927,8.714844,STAIRDOWN
1581831126663,-1.5919037,1.0359039,8.438309,STAIRDOWN
1581831126684,-0.7503357,-0.20788574,11.147339,STAIRDOWN
1581831126710,0.19058228,-0.66638184,12.704773,STAIRDOWN
1581831126723,0.15466309,-0.19351196,11.99968,STAIRDOWN
1581831126744,-0.65457153,0.8443756,9.532455,STAIRDOWN
1581831126764,-0.9167328,1.5877686,7.123886,STAIRDOWN
1581831126784,-0.5528259,1.723053,6.0943756,STAIRDOWN
1581831126803,-0.23439026,1.6476288,6.4690704,STAIRDOWN
1581831126823,-0.3217926,1.5171509,7.5764008,STAIRDOWN
1581831126843,-0.6820984,1.4345398,8.562805,STAIRDOWN
1581831126862,-1.3285522,1.533905,9.6354065,STAIRDOWN
1581831126882,-1.9546356,1.6464386,10.115448,STAIRDOWN
1581831126948,-1.470993,1.2621613,10.188461,STAIRDOWN
1581831126948,-0.5623932,0.81803894,11.0264435,STAIRDOWN
1581831126948,-0.4462738,0.8731079,11.529221,STAIRDOWN
1581831126962,-0.7922363,1.6751556,10.637375,STAIRDOWN
1581831126981,-1.6098633,2.5167236,10.017273,STAIRDOWN
1581831127003,-2.257492,3.2720947,9.844894,STAIRDOWN
1581831127021,-2.173706,2.9835968,8.368866,STAIRDOWN
1581831127042,-1.3357239,1.360321,9.21402,STAIRDOWN
1581831127062,-0.8101959,-0.26174927,12.380356,STAIRDOWN
1581831127083,-0.54444885,-0.78848267,14.3914795,STAIRDOWN
1581831127154,-0.4594574,-0.0977478,11.903915,STAIRDOWN
1581831127154,-0.10272217,0.9102173,8.093536,STAIRDOWN
1581831127154,0.33184814,1.5386963,5.7184906,STAIRDOWN
1581831127160,0.66941833,1.1843567,6.23085,STAIRDOWN
1581831127180,0.65864563,0.48284912,9.385208,STAIRDOWN
1581831127199,0.35099792,-0.035507202,12.586258,STAIRDOWN
1581831127219,0.056503296,0.15124512,11.769836,STAIRDOWN
1581831127240,-0.6330261,0.9796448,9.260712,STAIRDOWN
1581831127262,-0.9406891,1.5722046,7.4806213,STAIRDOWN
1581831127282,-0.41993713,1.4884186,6.755188,STAIRDOWN
1581831127355,0.4000702,0.9413452,7.867279,STAIRDOWN
1581831127356,0.6035919,0.5977783,9.519287,STAIRDOWN
1581831127356,0.33543396,0.58221436,9.98616,STAIRDOWN
1581831127361,0.030166626,0.83000183,9.206833,STAIRDOWN
1581831127378,-0.11468506,1.0430908,8.332962,STAIRDOWN
1581831127398,-0.10510254,0.9688721,8.318588,STAIRDOWN
1581831127418,0.13313293,0.29730225,9.331345,STAIRDOWN
1581831127438,0.22650146,-0.28689575,11.037201,STAIRDOWN
1581831127462,-0.3660736,-0.12289429,12.31691,STAIRDOWN
1581831127482,-1.3512878,0.30567932,10.778641,STAIRDOWN
1581831127557,-2.2144012,0.20751953,10.10228,STAIRDOWN
1581831127558,-1.265091,-0.57418823,10.910324,STAIRDOWN
1581831127558,-0.51690674,-1.1978912,10.864822,STAIRDOWN
1581831127559,-0.48458862,-0.7705231,9.917923,STAIRDOWN
1581831127576,-0.49057007,-0.19950867,8.892014,STAIRDOWN
1581831127597,-0.94667053,0.28292847,8.477798,STAIRDOWN
1581831127617,-0.6725311,0.19075012,8.728012,STAIRDOWN
1581831127636,0.5545044,-0.31562805,9.495346,STAIRDOWN
1581831127661,0.80589294,-0.18513489,9.925095,STAIRDOWN
1581831127678,0.58802795,0.22906494,9.21402,STAIRDOWN
1581831127751,0.39648438,0.7342377,7.9235535,STAIRDOWN
1581831127751,0.13911438,1.0562592,6.9838257,STAIRDOWN
1581831127751,0.19058228,0.97724915,6.5241394,STAIRDOWN
1581831127759,0.5461273,0.70310974,6.82222,STAIRDOWN
1581831127775,0.71850586,0.5307312,7.460266,STAIRDOWN
1581831127795,0.47549438,0.76297,7.7140656,STAIRDOWN
1581831127815,0.1822052,1.252594,7.031708,STAIRDOWN
1581831127836,-0.15419006,1.5267181,6.2799377,STAIRDOWN
1581831127860,-0.70365906,1.5267181,6.892853,STAIRDOWN
1581831127879,-0.8760376,1.2250519,8.865662,STAIRDOWN
1581831127953,-1.1286316,1.147232,10.274658,STAIRDOWN
1581831127953,-1.5595856,1.5243225,10.217194,STAIRDOWN
1581831127953,-1.418335,1.6775513,9.05481,STAIRDOWN
1581831127953,-0.59472656,1.4034271,8.40358,STAIRDOWN
1581831127974,0.15707397,1.2741241,7.7344055,STAIRDOWN
1581831127993,1.1362915,1.2861023,7.0867767,STAIRDOWN
1581831128014,1.6534424,0.9102173,8.847717,STAIRDOWN
1581831128033,1.1243286,0.7952881,10.889969,STAIRDOWN
1581831128055,-0.7575226,0.6456604,12.106216,STAIRDOWN
1581831128075,-1.8899841,0.5558777,13.717514,STAIRDOWN
1581831128123,-1.1693268,0.22906494,13.741455,STAIRDOWN
1581831128123,-0.039260864,0.27096558,11.846451,STAIRDOWN
1581831128133,-0.35769653,0.70191956,11.581894,STAIRDOWN
1581831128152,-0.1781311,0.490036,12.96933,STAIRDOWN
1581831128173,-0.0057373047,0.5379181,11.299377,STAIRDOWN
